Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"161.75","Treponema pallidum subsp. pallidum strain CW85",,161,"131567;2;203691;203692;136;2845253;157;160;161","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema pallidum;Treponema pallidum subsp. pallidum","Bacteria","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema pallidum","Complete","CW85",,,,,,,,,,,,,,,,,,,,"Good","2019-05-14T00:00:00Z",,,"PRJNA508872","SAMN10534858","GCA_005311185.1",,"CP034915","Masaryk University","Complete","Illumina NextSeq","221x","SPAdes v. 3.11.1",,,1,1139522,52.78411,1,1139522,43,6,,1037,,,,,,"genital smear",,"2016",2016,,"France","Europe","France",,"Human, Homo sapiens","Human",,,"syphilis","Human",,,,,"This study aimed at obtaining complete genome sequences of Treponema pallidum subsp. pallidum strains causing contemporary syphilis infection. To achieve this aim, a new DpnI enrichment approach was used based on selective binding of prokaryotic DNA in samples containing eukaryotic DNA.","2019-07-13T18:30:42.629Z","2019-07-13T18:30:42.629Z"
"161.76","Treponema pallidum subsp. pallidum strain CW84",,161,"131567;2;203691;203692;136;2845253;157;160;161","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema pallidum;Treponema pallidum subsp. pallidum","Bacteria","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema pallidum","Complete","CW84",,,,,,,,,,,,,,,,,,,,"Good","2019-05-14T00:00:00Z",,,"PRJNA508872","SAMN10534857","GCA_005311205.1",,"CP034916","Masaryk University","Complete","Illumina NextSeq","216x","SPAdes v. 3.11.1",,,1,1139423,52.78282,1,1139423,43,6,,1040,,,,,,"genital smear",,"2015",2015,,"France","Europe","France",,"Human, Homo sapiens","Human",,,"syphilis","Human",,,,,"This study aimed at obtaining complete genome sequences of Treponema pallidum subsp. pallidum strains causing contemporary syphilis infection. To achieve this aim, a new DpnI enrichment approach was used based on selective binding of prokaryotic DNA in samples containing eukaryotic DNA.","2019-07-13T18:30:43.156Z","2019-07-13T18:30:43.156Z"
"161.77","Treponema pallidum subsp. pallidum strain CW59",,161,"131567;2;203691;203692;136;2845253;157;160;161","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema pallidum;Treponema pallidum subsp. pallidum","Bacteria","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema pallidum","Complete","CW59",,,,,,,,,,,,,,,,,,,,"Good","2019-05-14T00:00:00Z",,,"PRJNA508872","SAMN10534853","GCA_005311445.1",,"CP034919","Masaryk University","Complete","Illumina NextSeq","199x","SPAdes v. 3.11.1",,,1,1139301,52.78409,1,1139301,43,6,,1034,,,,,,"anal smear",,"2012",2012,,"France","Europe","France",,"Human, Homo sapiens","Human",,,"syphilis","Human",,,,,"This study aimed at obtaining complete genome sequences of Treponema pallidum subsp. pallidum strains causing contemporary syphilis infection. To achieve this aim, a new DpnI enrichment approach was used based on selective binding of prokaryotic DNA in samples containing eukaryotic DNA.","2019-07-13T18:31:04.349Z","2019-07-13T18:31:04.349Z"
"161.78","Treponema pallidum subsp. pallidum strain CW87",,161,"131567;2;203691;203692;136;2845253;157;160;161","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema pallidum;Treponema pallidum subsp. pallidum","Bacteria","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema pallidum","Complete","CW87",,,,,,,,,,,,,,,,,,,,"Good","2019-05-14T00:00:00Z",,,"PRJNA508872","SAMN10534860","GCA_005341485.1",,"CP034913","Masaryk University","Complete","Illumina NextSeq","42x","SPAdes v. 3.11.1",,,1,1139592,52.78203,1,1139592,43,6,,1040,,,,,,"bucal smear",,"2016",2016,,"France","Europe","France",,"Human, Homo sapiens","Human",,,"syphilis","Human",,,,,"This study aimed at obtaining complete genome sequences of Treponema pallidum subsp. pallidum strains causing contemporary syphilis infection. To achieve this aim, a new DpnI enrichment approach was used based on selective binding of prokaryotic DNA in samples containing eukaryotic DNA.","2019-07-13T18:31:03.793Z","2019-07-13T18:31:03.793Z"
"161.79","Treponema pallidum subsp. pallidum strain Philadelphia 1",,161,"131567;2;203691;203692;136;2845253;157;160;161","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema pallidum;Treponema pallidum subsp. pallidum","Bacteria","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema pallidum","Complete","Philadelphia 1",,,,,,,,,,,,,,,,,,,,"Good","2019-05-16T00:00:00Z",,,"PRJNA508872","SAMN10581167","GCA_005408385.1",,"CP035193","Masaryk University","Complete","Illumina MiSeq; Sanger","2577.28x","SeqMan NGen v. 4.1.0",,,1,1139569,52.785774,1,1139569,43,6,,1039,,,,,,,,"1988",1988,,"USA","North America","USA: Philadelphia",,"Human, Homo sapiens","Human",,,"syphilis","Human",,,,"collected_by:CDC","This study aimed at obtaining complete genome sequences of Treponema pallidum subsp. pallidum strains causing contemporary syphilis infection. To achieve this aim, a new DpnI enrichment approach was used based on selective binding of prokaryotic DNA in samples containing eukaryotic DNA.","2019-07-13T18:30:36.010Z","2019-07-13T18:30:36.010Z"
"161.80","Treponema pallidum subsp. pallidum strain Grady",,161,"131567;2;203691;203692;136;2845253;157;160;161","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema pallidum;Treponema pallidum subsp. pallidum","Bacteria","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema pallidum","Complete","Grady",,,,,,,,,,,,,,,,,,,,"Good","2019-05-16T00:00:00Z",,,"PRJNA508872","SAMN10581168","GCA_005408405.1",,"CP035104","Masaryk University","Complete","Illumina MiSeq; Sanger","1510.37x","SeqMan NGen v. 4.1.0",,,1,1139058,52.77803,1,1139058,43,6,,1034,,,,,,,,"1980",1980,,"USA","North America","USA: Atlanta",,"Human, Homo sapiens","Human",,,"syphilis","Human",,,,"collected_by:CDC","This study aimed at obtaining complete genome sequences of Treponema pallidum subsp. pallidum strains causing contemporary syphilis infection. To achieve this aim, a new DpnI enrichment approach was used based on selective binding of prokaryotic DNA in samples containing eukaryotic DNA.","2019-07-13T18:30:37.136Z","2019-07-13T18:30:37.136Z"
"161.81","Treponema pallidum subsp. pallidum strain X-4",,161,"131567;2;203691;203692;136;2845253;157;160;161","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema pallidum;Treponema pallidum subsp. pallidum","Bacteria","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema pallidum","Complete","X-4","not applicable",,"not applicable",,,,,,,,,,,,,,"not applicable",,,"Good","2019-05-29T00:00:00Z",,,"PRJNA544173","SAMN11812273","GCA_005885795.1",,"CP040555","Zhongshan Hospital, Medical College of Xiamen University, Xiamen, China","Complete","Illumina HiSeq","4201.0x","SOAPdenovo v. unspecified",,,1,1139838,52.794785,1,1139838,43,1,,1029,,,,,,"skin lesion",,"2017-05-22",2017,,"China","Asia","China: Xiamen",,"Human, Homo sapiens","Human","male","62","Syphilis","Human",,,"host_description:not collection;host_disease_outcome:not collection;host_disease_stage:primary syphilis;host_health_state:not collection;host_subject_id:not collection","collected_by:Zhongshan Hospital, Xiamen University;passage_history:not applicable;specimen_voucher:not applicable","The overlap among human pathogenic treponemas in transmission and clinical manifestations reminds us need to be careful to characteristic a isolate with a novel or unusual molecular sequence-type. Recently, we identified a novel tp0548 subtype from a patient X-4 who attended the outpatient department of Zhongshan Hospital, Xiamen University for indurated painful genital ulceration. Out of careful consideration, we conduct further molecular analysis in genome-scale to fully characterize the isolate and determine whether the infection agent of the X-4 isolate was a novel TPA strain or other treponemas which was misdiagnosed clinically.","2019-07-13T18:31:04.853Z","2019-07-13T18:31:04.853Z"
"161.85","Treponema pallidum subsp. pallidum strain SMUTp_01",,161,"131567;2;203691;203692;136;2845253;157;160;161","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema pallidum;Treponema pallidum subsp. pallidum","Bacteria","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema pallidum","Complete","SMUTp_01",,,,,,,,,,,,,,,,,,,,"Good","2020-11-05T00:00:00Z",,,"PRJNA562373","SAMN12638753","GCA_015239315.1",,"CP051885","Southern Medical University","Complete","Illumina MiSeq","325.0x","Bwa-mem v. 0.7.15-r1140",,,1,1139569,52.772083,1,1139569,42,4,,1030,96.2,96,,,,"chancre",,"2018-06-13",2018,,"China","Asia","China: Guangzhou",,"Human, Homo sapiens","Human",,,"Syphilis","Human",,,,"collected_by:Dermatology hospital of Southern Medical University;lab_host:rabbit testicle","Treponema pallidum subsp. pallidum (TPA) is the infectious agent of syphilis. This study presents six TPA genomes of Chinese isolates, four of them obtained directly from the clinical material (strain SMUTp_04, SMUTp_07, SMUTp_08, and SMUTp_09) and two obtained from a multiplication in rabbits(strain SMUTp_01 and SMUTp_02).","2020-11-30T05:38:01.227Z","2020-11-30T05:38:01.227Z"
"161.86","Treponema pallidum subsp. pallidum strain SMUTp_07",,161,"131567;2;203691;203692;136;2845253;157;160;161","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema pallidum;Treponema pallidum subsp. pallidum","Bacteria","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema pallidum","Complete","SMUTp_07",,,,,,,,,,,,,,,,,,,,"Good","2020-11-05T00:00:00Z",,,"PRJNA562373","SAMN12638759","GCA_015239415.1",,"CP051890","Southern Medical University","Complete","Illumina MiSeq","9.0x","Bwa-men v. 0.7.15-r1140",,,1,1139633,52.73765,1,1139633,42,1,,1050,96,95.8,,,,"Chancre",,"2018-03-02",2018,,"China","Asia","China: Guangzhou",,"Human, Homo sapiens","Human",,,"Syphilis","Human",,,,"collected_by:Dermatology hospital of Southern Medical University","Treponema pallidum subsp. pallidum (TPA) is the infectious agent of syphilis. This study presents six TPA genomes of Chinese isolates, four of them obtained directly from the clinical material (strain SMUTp_04, SMUTp_07, SMUTp_08, and SMUTp_09) and two obtained from a multiplication in rabbits(strain SMUTp_01 and SMUTp_02).","2020-11-30T05:38:04.889Z","2020-11-30T05:38:04.889Z"
"161.87","Treponema pallidum subsp. pallidum strain SMUTp_02",,161,"131567;2;203691;203692;136;2845253;157;160;161","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema pallidum;Treponema pallidum subsp. pallidum","Bacteria","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema pallidum","Complete","SMUTp_02",,,,,,,,,,,,,,,,,,,,"Good","2020-11-05T00:00:00Z",,,"PRJNA562373","SAMN12638754","GCA_015239335.1",,"CP051886","Southern Medical University","Complete","Illumina MiSeq","908.0x","Bwa-men v. 0.7.15-r1140",,,1,1139569,52.767693,1,1139569,42,3,,1032,96.2,96,,,,"Rabbit testicles",,"2017-08-12",2017,,"China","Asia","China: Guangzhou",,"Human, Homo sapiens","Human",,,"Syphilis","Human",,,,"collected_by:Dermatology hospital of Southern Medical University","Treponema pallidum subsp. pallidum (TPA) is the infectious agent of syphilis. This study presents six TPA genomes of Chinese isolates, four of them obtained directly from the clinical material (strain SMUTp_04, SMUTp_07, SMUTp_08, and SMUTp_09) and two obtained from a multiplication in rabbits(strain SMUTp_01 and SMUTp_02).","2020-11-30T05:38:00.986Z","2020-11-30T05:38:00.986Z"
"161.88","Treponema pallidum subsp. pallidum strain SMUTp_04",,161,"131567;2;203691;203692;136;2845253;157;160;161","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema pallidum;Treponema pallidum subsp. pallidum","Bacteria","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema pallidum","Complete","SMUTp_04",,,,,,,,,,,,,,,,,,,,"Good","2020-11-05T00:00:00Z",,,"PRJNA562373","SAMN12638756","GCA_015239355.1",,"CP051887","Southern Medical University","Complete","Illumina MiSeq","202.0x","Bwa-men v. 0.7.15-r1140",,,1,1139569,52.77208,1,1139569,41,4,,1039,96.2,96,,,,"Chancre",,"2018-01-10",2018,,"China","Asia","China: Guangzhou",,"Human, Homo sapiens","Human",,,"Syphilis","Human",,,,"collected_by:Dermatology hospital of Southern Medical University","Treponema pallidum subsp. pallidum (TPA) is the infectious agent of syphilis. This study presents six TPA genomes of Chinese isolates, four of them obtained directly from the clinical material (strain SMUTp_04, SMUTp_07, SMUTp_08, and SMUTp_09) and two obtained from a multiplication in rabbits(strain SMUTp_01 and SMUTp_02).","2020-11-30T12:59:45.073Z","2020-11-30T12:59:45.073Z"
"161.89","Treponema pallidum subsp. pallidum strain SMUTp_08",,161,"131567;2;203691;203692;136;2845253;157;160;161","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema pallidum;Treponema pallidum subsp. pallidum","Bacteria","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema pallidum","Complete","SMUTp_08",,,,,,,,,,,,,,,,,,,,"Good","2020-11-05T00:00:00Z",,,"PRJNA562373","SAMN12638760","GCA_015239375.1",,"CP051888","Southern Medical University","Complete","Illumina MiSeq","416.0x","Bwa-men v. 0.7.15-r1140",,,1,1139569,52.648746,1,1139569,35,2,,1040,95.4,95.1,,,,"Chancre",,"2018-02-09",2018,,"China","Asia","China: Guangzhou",,"Human, Homo sapiens","Human",,,"Syphilis","Human",,,,"collected_by:Dermatology hospital of Southern Medical University","Treponema pallidum subsp. pallidum (TPA) is the infectious agent of syphilis. This study presents six TPA genomes of Chinese isolates, four of them obtained directly from the clinical material (strain SMUTp_04, SMUTp_07, SMUTp_08, and SMUTp_09) and two obtained from a multiplication in rabbits(strain SMUTp_01 and SMUTp_02).","2020-11-30T05:38:01.526Z","2020-11-30T05:38:01.526Z"
"161.90","Treponema pallidum subsp. pallidum strain SMUTp_09",,161,"131567;2;203691;203692;136;2845253;157;160;161","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema pallidum;Treponema pallidum subsp. pallidum","Bacteria","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema pallidum","Complete","SMUTp_09",,,,,,,,,,,,,,,,,,,,"Good","2020-11-05T00:00:00Z",,,"PRJNA562373","SAMN12638761","GCA_015239395.1",,"CP051889","Southern Medical University","Complete","Illumina MiSeq","641.0x","Bwa-men v. 0.7.15-r1140",,,1,1139569,52.54348,1,1139569,37,2,,1074,94.8,94.5,,,,"Chancre",,"2018-04-11",2018,,"China","Asia","China: Guangzhou",,"Human, Homo sapiens","Human",,,"Syphilis","Human",,,,"collected_by:Dermatology hospital of Southern Medical University","Treponema pallidum subsp. pallidum (TPA) is the infectious agent of syphilis. This study presents six TPA genomes of Chinese isolates, four of them obtained directly from the clinical material (strain SMUTp_04, SMUTp_07, SMUTp_08, and SMUTp_09) and two obtained from a multiplication in rabbits(strain SMUTp_01 and SMUTp_02).","2020-11-30T12:59:45.073Z","2020-11-30T12:59:45.073Z"
"161.95","Treponema pallidum subsp. pallidum TpN-CL8",,161,"131567;2;203691;203692;136;2845253;157;160;161","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema pallidum;Treponema pallidum subsp. pallidum","Bacteria",,"Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema pallidum","Complete","TpN-CL8",,,,,,,,,,,,,,,,,"Not applicable",,,"Good","2022-04-17T00:00:00Z",,,"PRJNA825109","SAMN27502673","GCA_023016345.1",,"CP095415",,"Complete","Illumina MiSeq","29.7x","Snippy v. 4.3.6",,,1,1139539,52.791084,1,1139539,43,5,,1030,96.4,96.2,,100,,"cerebrospinal fluid",,"1912-06-30",1912,,"USA","North America","USA: DC, Washington",,"Homo sapiens","Human","male","25","syphilis","Human",,"rabbits since 1912, in vitro culture 2017-","host_description:Male","identified_by:Diane G. Edmondson, Steven J. Norris;collected_by:H. J. Nichols, W. H. Hough",,"2022-04-26T19:01:02.606Z","2022-04-26T19:01:02.606Z"
"161.96","Treponema pallidum subsp. pallidum TpN-CL5",,161,"131567;2;203691;203692;136;2845253;157;160;161","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema pallidum;Treponema pallidum subsp. pallidum","Bacteria",,"Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema pallidum","Complete","TpN-CL5",,,,,,,,,,,,,,,,,"Not applicable",,,"Good","2022-04-17T00:00:00Z",,,"PRJNA825109","SAMN27502672","GCA_023016365.1",,"CP095416",,"Complete","Illumina MiSeq","52.35x","Snippy v. 4.3.6",,,1,1139582,52.791813,1,1139582,42,5,,1024,96.4,96.2,,100,,"cerebrospinal fluid",,"1912-06-30",1912,,"USA","North America","USA: DC, Washington",,"Homo sapiens","Human","male","25","syphilis","Human",,"rabbits since 1912, in vitro culture 2017-","host_description:Male","identified_by:Diane G. Edmondson, Steven J. Norris;collected_by:H. J. Nichols, W. H. Hough",,"2022-04-26T19:00:33.616Z","2022-04-26T19:00:33.616Z"
"161.97","Treponema pallidum subsp. pallidum TpN-CL1",,161,"131567;2;203691;203692;136;2845253;157;160;161","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema pallidum;Treponema pallidum subsp. pallidum","Bacteria",,"Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema pallidum","Complete","TpN-CL1",,,,,,,,,,,,,,,,,"Not applicable",,,"Good","2022-04-17T00:00:00Z",,,"PRJNA825109","SAMN27502668","GCA_023016385.1",,"CP095420",,"Complete","Illumina MiSeq","19.59x","Snippy v. 4.3.6",,,1,1138497,52.785206,1,1138497,43,5,,1025,96.4,96.2,,100,,"cerebrospinal fluid",,"1912-06-30",1912,,"USA","North America","USA: DC, Washington",,"Homo sapiens","Human","male","25","syphilis","Human",,"rabbits since 1912, in vitro culture 2017-","host_description:Male;host_disease_outcome:Recovery;host_disease_stage:Tertiary Syphilis","identified_by:Diane G. Edmondson, Steven J. Norris;collected_by:H. J. Nichols, W. H. Hough",,"2022-04-26T18:59:42.244Z","2022-04-26T18:59:42.244Z"
"161.98","Treponema pallidum subsp. pallidum TpN-CL4",,161,"131567;2;203691;203692;136;2845253;157;160;161","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema pallidum;Treponema pallidum subsp. pallidum","Bacteria",,"Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema pallidum","Complete","TpN-CL4",,,,,,,,,,,,,,,,,"Not applicable",,,"Good","2022-04-17T00:00:00Z",,,"PRJNA825109","SAMN27502671","GCA_023016405.1",,"CP095417",,"Complete","Illumina MiSeq","51.19x","Snippy v. 4.3.6",,,1,1139647,52.790382,1,1139647,43,5,,1028,96.4,96.2,,100,,"cerebrospinal fluid",,"1912-06-30",1912,,"USA","North America","USA: DC, Washington",,"Homo sapiens","Human","male","25","syphilis","Human",,"rabbits since 1912, in vitro culture 2017-","host_description:Male","identified_by:Diane G. Edmondson, Steven J. Norris;collected_by:H. J. Nichols, W. H. Hough",,"2022-04-26T18:59:53.689Z","2022-04-26T18:59:53.689Z"
"161.99","Treponema pallidum subsp. pallidum TpN-CL3",,161,"131567;2;203691;203692;136;2845253;157;160;161","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema pallidum;Treponema pallidum subsp. pallidum","Bacteria",,"Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema pallidum","Complete","TpN-CL3",,,,,,,,,,,,,,,,,"Not applicable",,,"Good","2022-04-17T00:00:00Z",,,"PRJNA825109","SAMN27502670","GCA_023016425.1",,"CP095418",,"Complete","Illumina MiSeq","32.53x","Snippy v. 4.3.6",,,1,1139665,52.79104,1,1139665,43,5,,1025,96.4,96.2,,100,,"cerebrospinal fluid",,"1912-06-30",1912,,"USA","North America","USA: DC, Washington",,"Homo sapiens","Human","male","25","syphilis","Human",,"rabbits since 1912, in vitro culture 2017-","host_description:Male","identified_by:Diane G. Edmondson, Steven J. Norris;collected_by:H. J. Nichols, W. H. Hough",,"2022-04-26T19:00:56.272Z","2022-04-26T19:00:56.272Z"
"168.10","Treponema pallidum subsp. pertenue strain Kampung Dalan K363",,168,"131567;2;203691;203692;136;2845253;157;160;168","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema pallidum;Treponema pallidum subsp. pertenue","Bacteria","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema pallidum","Complete","Kampung Dalan K363",,,,,,,,,,,,,,,,,,,,"Good","2018-10-03T00:00:00Z",,,"PRJNA412353","SAMN07709919","GCA_003611295.1",,"CP024088","Masaryk University, Faculty of Medicine","Complete","Illumina MiSeq","995x","IDBA_UD v. 1.1.1",,,1,1139764,52.787197,,1139764,43,6,,1035,99.7,99.6,,,,"skin lesion","isolated in 1990 in Pariaman region in Sumatra, Indonesia","1990-01-05",1990,,"Indonesia","Asia","Indonesia: Pariaman region in Sumatra",,"Human, Homo sapiens","Human",,,"yaws","Human",,,,,"Complete genome sequencing of two Treponema pallidum subsp. pertenue strains Sei Geringging K403 and Kampung Dalan K363 isolated in 1990 in Pariaman region in Sumatra, Indonesia.","2018-11-28T19:54:40.651Z","2018-11-28T19:54:40.651Z"
"168.11","Treponema pallidum subsp. pertenue strain Sei Geringging K403",,168,"131567;2;203691;203692;136;2845253;157;160;168","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema pallidum;Treponema pallidum subsp. pertenue","Bacteria","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema pallidum","Complete","Sei Geringging K403",,,,,,,,,,,,,,,,,,,,"Good","2018-10-03T00:00:00Z",,,"PRJNA412353","SAMN07709936","GCA_003611315.1",,"CP024089","Masaryk University, Faculty of Medicine","Complete","Illumina MiSeq","542x","IDBA_UD v. 1.1.1",,,1,1139464,52.781517,,1139464,43,6,,1037,99.6,99.5,,,,"skin lesion","isolated in 1990 in Pariaman region in Sumatra, Indonesia","1990-05-14",1990,,"Indonesia","Asia","Indonesia: Pariaman region in Sumatra",,"Human, Homo sapiens","Human",,,"yaws","Human",,,,,"Complete genome sequencing of two Treponema pallidum subsp. pertenue strains Sei Geringging K403 and Kampung Dalan K363 isolated in 1990 in Pariaman region in Sumatra, Indonesia.","2018-11-28T19:55:35.111Z","2018-11-28T19:55:35.111Z"
"168.12","Treponema pallidum subsp. pertenue strain CDC-1",,168,"131567;2;203691;203692;136;2845253;157;160;168","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema pallidum;Treponema pallidum subsp. pertenue","Bacteria","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema pallidum","Complete","CDC-1",,,,,,,,,,,,,,,,,,,,"Good","2018-12-18T00:00:00Z",,,"PRJNA416916","SAMN07967415","GCA_003952805.1",,"CP024750","Masaryk University, Faculty of Medicine","Complete","Illumina MiSeq","460.0x","IDBA_UD v. 1.1.1",,,1,1139578,52.785446,,1139578,42,4,,1036,99.6,99.5,,,,"papillomatous lesion","isolated from a 5-year old patient with yaws infection in Ghana in 1980","1980-11",1980,,"Ghana","Africa","Ghana: Densuso",,"Human, Homo sapiens","Human","male","5 years","yaws","Human",,,"host_disease_outcome:yaws",,"Complete genome sequencing of Treponema pallidum subsp. pertenue strain CDC-1. Strain CDC-1 was isolated from a 5-year old patient with yaws infection in Ghana in 1980.","2019-01-31T15:52:47.267Z","2019-01-31T15:52:47.267Z"
"491078.5","Treponema pallidum subsp. pertenue str. SamoaD",,491078,"131567;2;203691;203692;136;2845253;157;160;168;491078","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema pallidum;Treponema pallidum subsp. pertenue;Treponema pallidum subsp. pertenue str. SamoaD","Bacteria",,"Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema pallidum","Complete","SamoaD",,,,,,,,,,,,,,,,,,,"Representative","Good","2013-12-11T00:00:00Z","22292095",,"PRJNA30671","SAMN00000317","GCA_000246755.1",,"CP002374",,,,,,,,1,1139330,52.781013,1,1139330,42,6,,1033,96.4,96.2,,100,,,,,,,,,,,,,,,,,,,,,,"2022-12-09T19:00:07.235Z","2022-12-09T19:00:07.235Z"
"53436.3","Treponema pallidum subsp. endemicum strain Iraq B",,53436,"131567;2;203691;203692;136;2845253;157;160;53436","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema pallidum;Treponema pallidum subsp. endemicum","Bacteria","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema pallidum","Complete","Iraq B",,,,,,,,,,,,,,,,,,,,"Good","2019-02-14T00:00:00Z",,,"PRJNA428415","SAMN08290048","GCA_004194495.1",,"CP032303","Masaryk University, Faculty of Medicine","Complete","Illumina MiSeq","1000.0x","IDBA_UD v. 1.1.1",,,1,1137653,52.778217,1,1137653,43,6,,1034,,,,,,"lesion",,"1951",1951,,"Iraq","Asia","Iraq",,"Human, Homo sapiens","Human","female","7 years","endemic syphilis","Human",,,,,"Complete genome sequencing of Treponema pallidum subsp. endemicum strain Iraq B, the causative agent of endemic syphilis.","2019-07-13T18:28:25.126Z","2019-07-13T18:28:25.126Z"
