Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"1182263.48","Rickettsia sp. MEAM1 (Bemisia tabaci)",,1182263,"131567;2;1224;28211;766;775;33988;780;114295;337479;1182263","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;unclassified Rickettsia;Rickettsia endosymbiont of Bemisia tabaci;Rickettsia sp. MEAM1 (Bemisia tabaci)","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia endosymbiont of Bemisia tabaci","Complete","MEAM1",,,,,,,,,,,,,,,,,,,"Representative","Good","2017-09-05T00:00:00Z",,,"PRJNA312470","SAMN05292331","GCA_002285905.1",,"CP016305",,"Complete","PacBio","100","Celera Assembler v. unspecified",,,1,1378618,32.46,1,1378618,33,1,,1509,99.2,97.8,,100,,"the submitted GenBank assembly (see linked project PRJNA312470)","derived from the submitted GenBank assembly (see linked project PRJNA312470)","2014",2014,,"USA","North America","USA: Charleston",,"Bemisia tabaci",,,,,,,,,"sample_type:whole organism","The reference sequence (RefSeq) genome assembly is derived from the submitted GenBank assembly (see linked project PRJNA312470). Annotation provided on the RefSeq genomic records is based on NCBI annotation pipeline.","2017-09-28T21:51:13.923Z","2017-09-28T21:51:13.923Z"
"1290427.3","Rickettsia prowazekii str. NMRC Madrid E",,1290427,"131567;2;1224;28211;766;775;33988;780;114292;782;1290427","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;typhus group;Rickettsia prowazekii;Rickettsia prowazekii str. NMRC Madrid E","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia prowazekii","Complete","NMRC Madrid E",,,,,,,,,,,,,,,,,,,,"Good","2013-04-11T00:00:00Z",,,"PRJNA188523","SAMN01983875","GCA_000363905.1",,"CP004888.1",,"Complete","454 Titanium","145X","Newbler v. 2.3",,,1,1111520,29,1,1111520,33,3,,926,99.9,98.6,,100,,,,"1941",1941,,"Spain","Europe","Spain: Madrid",,"Human, Homo sapiens","Human",,,,"Human",,,,,"Rickettsia prowazekii is the causative agent of epidemic typhus. The classic vector of R. prowazekii is the human body louse, but there are also sporadic cases of R. prowazekii that may involve transmission from either flying squirrels or their lice/fleas. Comparison of human and flying squirrel isolates should aid our understanding of the biology of R. prowazekii in flying squirrels and the possible relationship to sporadic R. prowazekii infection of humans.","2014-12-08T22:12:44.344Z","2015-03-16T03:17:09.594Z"
"1290428.3","Rickettsia prowazekii str. Breinl",,1290428,"131567;2;1224;28211;766;775;33988;780;114292;782;1290428","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;typhus group;Rickettsia prowazekii;Rickettsia prowazekii str. Breinl","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia prowazekii","Complete","Breinl",,,,,,,,,,,,,,,,,,,,"Good","2013-04-11T00:00:00Z",,,"PRJNA188530","SAMN01983876","GCA_000367405.1",,"CP004889.1",,"Complete","454 Titanium","108X","Newbler v. 2.3",,,1,1109301,29,1,1109301,33,3,,914,99.8,99.5,,100,,,,"1920",1920,,"Poland","Europe","Poland: Warsaw",,"Human, Homo sapiens","Human",,,,"Human",,,,,"Rickettsia prowazekii is the causative agent of epidemic typhus. The classic vector of R. prowazekii is the human body louse, but there are also sporadic cases of R. prowazekii that may involve transmission from either flying squirrels or their lice/fleas. Comparison of human and flying squirrel isolates should aid our understanding of the biology of R. prowazekii in flying squirrels and the possible relationship to sporadic R. prowazekii infection of humans.","2014-12-08T22:12:44.256Z","2015-03-16T03:17:09.594Z"
"1337396.3","Rickettsia rickettsii str. Morgan",,1337396,"131567;2;1224;28211;766;775;33988;780;114277;783;1337396","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia rickettsii;Rickettsia rickettsii str. Morgan","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia rickettsii","Complete","Morgan",,,,,,,,,,,,,,,,,,,,"Good","2015-02-03T00:00:00Z","-",,"PRJNA205204","SAMN03324096","GCA_000831545.1",,"CP006010.1",,"Complete","Sanger dideoxy sequencing; Illumina;","200X","Corona Lite, Applied Biosystems v.",,,1,1269809,32.45,1,1269809,35,3,,1538,99.9,99.9,,100,,,,,,,,,,,,,,,,,,,,,"In this study, the focus is on closely related strains of Rickettsia rickettsii that exhibit differences in virulence. Limited genetic systems for this obligate intracellular bacteria, have made it difficult to definitively identify virulence factors in Rickettsia species. We have taken a comparative genomic approach in an attempt to isolate genomic differences and narrow the possible virulence factors for further elucidation.","2015-03-12T13:41:59.889Z","2015-03-16T03:17:09.594Z"
"1338411.3","Rickettsia rickettsii str. R",,1338411,"131567;2;1224;28211;766;775;33988;780;114277;783;1338411","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia rickettsii;Rickettsia rickettsii str. R","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia rickettsii","Complete","R",,,,,,,,,,,,,,,,,,,,"Good","2015-02-03T00:00:00Z","-",,"PRJNA205162","SAMN03324097","GCA_000831525.1",,"CP006009.1",,"Complete","Sanger dideoxy sequencing; Illumina;","200X","Corona Lite, Applied Biosystems v.",,,1,1257005,32.47,1,1257005,34,3,,1523,99.9,99.9,,100,,,,,,,,,,,,,,,,,,,,,"In this study, the focus is on closely related strains of Rickettsia rickettsii that exhibit differences in virulence. Limited genetic systems for this obligate intracellular bacteria, have made it difficult to definitively identify virulence factors in Rickettsia species. We have taken a comparative genomic approach in an attempt to isolate genomic differences and narrow the possible virulence factors for further elucidation.","2015-03-12T13:42:00.613Z","2015-03-16T03:17:09.594Z"
"1359164.3","Candidatus Rickettsia amblyommii str. Ac/Pa",,1359164,"131567;2;1224;28211;766;775;33988;780;114277;33989;1359164","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia amblyommatis;Rickettsia amblyommatis str. Ac/Pa","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia amblyommatis","Complete","Ac/Pa",,,,,,,,,,,,,,,,,,,,"Good","2015-03-27T00:00:00Z",,,"PRJNA212446","SAMN02402762","GCF_000964675.1","SRR1029823,SRR1029824,SRR1029825","LANR00000000",,"Complete","PacBio","15.28x","HGAP2 v. Unknown",,,1,1439831,32.42,1,1439831,33,2,,1836,99.8,98.5,,100,,,,,,,"Panama","North America","Panama",,"Tick","Tick",,,,"Tick",,,,,"This project is focused on improving our understanding of vector borne diseases caused by bacteria in the order Rickettsiales by obtaining further diverse genomes from the Anaplasma, Ehrlichia, Orientia, Rickettsia, and Neoehrlichia genera. The analysis is expected to elucidate the molecular mechanisms of host tropism, immune response, and pathogenicity/virulence as reflected in the isolates selected for sequencing.","2016-01-17T15:51:43.071Z","2016-01-17T15:51:43.071Z"
"1359184.4","Orientia tsutsugamushi str. Gilliam",,1359184,"131567;2;1224;28211;766;775;33988;69474;784;1359184","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Orientia;Orientia tsutsugamushi;Orientia tsutsugamushi str. Gilliam","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Orientia","Orientia tsutsugamushi","Complete","Gilliam",,,,"MLST.Orientia_tsutsugamushi.46",,,,,,,,,,,,,,,,"Good","2018-05-12T00:00:00Z",,,"PRJEB24834","SAMEA104570318","GCA_900327245.1",,"LS398551",,"Complete",,,,,,1,2465012,30.545692,1,2465012,34,1,,2872,99.8,99.5,2.1,100,,,,,,,,,,,,,,,,,,,,,"Orientia tsutsugamushi is a severe but neglected obligate intracellular bacterial pathogen of the Rickettsiaceae family that causes the life-threatening human disease scrub typhus. Orientia possesses the most highly repetitive bacterial genome sequenced to date. This has hampered efforts to generate complete genome sequences using short read sequencing methodologies, and consequently there have been few studies investigating the comparative genomics of this neglected species. We report eight new high-quality genomes of Orientia tsutsugamushi, generated using PacBio single molecule long read sequencing. These strains include FPW1038, Karp, Kato, Gilliam, TA686, TA763, UT76 and UT176.","2018-05-29T17:27:48.862Z","2018-05-29T17:27:48.862Z"
"1359185.20","Orientia tsutsugamushi str. Karp",,1359185,"131567;2;1224;28211;766;775;33988;69474;784;1359185","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Orientia;Orientia tsutsugamushi;Orientia tsutsugamushi str. Karp","Bacteria",,"Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Orientia","Orientia tsutsugamushi","Complete","Karp",,,,"MLST.Orientia_tsutsugamushi.45",,,,,,,,,,,,,,,,"Good","2022-04-12T00:00:00Z",,,"PRJNA813895","SAMN26527628","GCA_022936085.1",,"CP094645",,"Complete","Oxford Nanopore MinION","3000.0x","CLC Genomics Workbench v. 21.0.5",,,1,2468706,30.766523,1,2468706,34,1,,3102,99.6,95.3,7.7,100,,,,"1943-01",1943,,,,"not collected",,"Homo sapiens","Human",,,"Scrub typhus","Human",,,,"collected_by:not collected",,"2022-04-26T18:11:12.041Z","2022-04-26T18:11:12.041Z"
"1359189.3","Rickettsia parkeri str. Tate's Hell",,1359189,"131567;2;1224;28211;766;775;33988;780;114277;35792;1359189","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia parkeri;Rickettsia parkeri str. Tate's Hell","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia parkeri","Complete","Tate's Hell",,,,,,,,,,,,,,,,,,,,"Good","2015-03-27T00:00:00Z",,,"PRJNA212515","SAMN02585092","GCF_000965145.1","SRR1118743,SRR1118744,SRR1118745","LAOO00000000",,"Complete","PacBio","12.35x","HGAP2 v. Unknown",,,1,1300383,32.43,1,1300383,33,2,,1609,99.9,99.6,,100,,,,,,,"USA",,"United States",,"Tick","Tick",,,,"Tick",,,,,"This project is focused on improving our understanding of vector borne diseases caused by bacteria in the order Rickettsiales by obtaining further diverse genomes from the Anaplasma, Ehrlichia, Orientia, Rickettsia, and Neoehrlichia genera. The analysis is expected to elucidate the molecular mechanisms of host tropism, immune response, and pathogenicity/virulence as reflected in the isolates selected for sequencing.","2016-01-17T15:51:51.348Z","2016-01-17T15:51:51.348Z"
"1359193.3","Rickettsia bellii str. RML An4",,1359193,"131567;2;1224;28211;766;775;33988;780;1129742;33990;1359193","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;belli group;Rickettsia bellii;Rickettsia bellii str. RML An4","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia bellii","Complete","RML An4",,,,,,,,,,,,,,,,,,,,"Good","2015-03-27T00:00:00Z",,,"PRJNA212473","SAMN02665819","GCF_000965005.1","SRR1177090,SRR1177091,SRR1177092","LAOI00000000",,"Complete","PacBio","12.13x","HGAP2 v. Unknown",,,1,1543880,31.62,1,1543880,34,2,,1606,99.5,99.1,,100,,,,,,,"Argentina","South America","Argentina",,"Arvicanthis neumanni",,,,,,,,,,"This project is focused on improving our understanding of vector borne diseases caused by bacteria in the order Rickettsiales by obtaining further diverse genomes from the Anaplasma, Ehrlichia, Orientia, Rickettsia, and Neoehrlichia genera. The analysis is expected to elucidate the molecular mechanisms of host tropism, immune response, and pathogenicity/virulence as reflected in the isolates selected for sequencing.","2016-01-17T15:51:49.379Z","2016-01-17T15:51:49.379Z"
"1359196.3","Rickettsia felis str. Pedreira",,1359196,"131567;2;1224;28211;766;775;33988;780;114277;42862;1359196","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia felis;Rickettsia felis str. Pedreira","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia felis","Complete","Pedreira",,,,,,,,,,,,,,,,,,,,"Good","2015-03-27T00:00:00Z",,,"PRJNA212445","SAMN02666435","GCF_000964665.1","SRR1178076,SRR1178077,SRR1178078","LANQ00000000",,"Complete","PacBio","18.70x","HGAP2 v. Unknown",,,1,1485193,32.45,1,1485193,33,2,,1650,99.7,99.3,,100,,,,,,,"Brazil","South America","Brazil",,"Ctenocephalides felis",,,,,,,,,,"This project is focused on improving our understanding of vector borne diseases caused by bacteria in the order Rickettsiales by obtaining further diverse genomes from the Anaplasma, Ehrlichia, Orientia, Rickettsia, and Neoehrlichia genera. The analysis is expected to elucidate the molecular mechanisms of host tropism, immune response, and pathogenicity/virulence as reflected in the isolates selected for sequencing.","2016-01-17T15:51:42.761Z","2016-01-17T15:51:42.761Z"
"1359199.3","Rickettsia rhipicephali str. Ect",,1359199,"131567;2;1224;28211;766;775;33988;780;114277;33992;1359199","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia rhipicephali;Rickettsia rhipicephali str. Ect","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia rhipicephali","Complete","Ect",,,,,,,,,,,,,,,,,,,,"Good","2015-03-27T00:00:00Z",,,"PRJNA212462","SAMN02585079","GCF_000964905.1","SRR1118723,SRR1118724,SRR1118725","LAOC00000000",,"Complete","PacBio","21.37x","HGAP2 v. Unknown",,,1,1266919,32.62,1,1266919,33,2,,1595,99.8,99.1,,100,,,,,,,"USA",,"United States",,"Rhipicephalus sanguineus","Brown dog tick",,,,"Tick",,,,,"This project is focused on improving our understanding of vector borne diseases caused by bacteria in the order Rickettsiales by obtaining further diverse genomes from the Anaplasma, Ehrlichia, Orientia, Rickettsia, and Neoehrlichia genera. The analysis is expected to elucidate the molecular mechanisms of host tropism, immune response, and pathogenicity/virulence as reflected in the isolates selected for sequencing.","2016-01-17T15:51:47.347Z","2016-01-17T15:51:47.347Z"
"1359202.3","Rickettsia parkeri str. AT#24",,1359202,"131567;2;1224;28211;766;775;33988;780;114277;35792;1359202","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia parkeri;Rickettsia parkeri str. AT#24","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia parkeri","Complete","AT#24",,,,,,,,,,,,,,,,,,,,"Good","2015-03-27T00:00:00Z",,,"PRJNA212479","SAMN02666644","GCF_000965075.1","SRR1178852,SRR1178853,SRR1178854","LAOL00000000",,"Complete","PacBio","6.27x","HGAP2 v. Unknown",,,1,1300534,32.44,1,1300534,33,2,,1612,99.9,99.6,,100,,,,,,,"Brazil","South America","Brazil",,"Tick","Tick",,,,"Tick",,,,,"This project is focused on improving our understanding of vector borne diseases caused by bacteria in the order Rickettsiales by obtaining further diverse genomes from the Anaplasma, Ehrlichia, Orientia, Rickettsia, and Neoehrlichia genera. The analysis is expected to elucidate the molecular mechanisms of host tropism, immune response, and pathogenicity/virulence as reflected in the isolates selected for sequencing.","2016-01-17T15:51:50.321Z","2016-01-17T15:51:50.321Z"
"1359203.3","Rickettsia parkeri str. Grand Bay",,1359203,"131567;2;1224;28211;766;775;33988;780;114277;35792;1359203","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia parkeri;Rickettsia parkeri str. Grand Bay","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia parkeri","Complete","Grand Bay",,,,,,,,,,,,,,,,,,,,"Good","2015-03-27T00:00:00Z",,,"PRJNA212478","SAMN02585089","GCF_000965085.1","SRR1118730,SRR1118731,SRR1118732","LAOK00000000",,"Complete","PacBio","10.6x","HGAP2 v. Unknown",,,1,1309691,32.44,1,1309691,34,2,,1615,99.9,99,,100,,,,,,,"USA",,"United States",,"Tick","Tick",,,,"Tick",,,,,"This project is focused on improving our understanding of vector borne diseases caused by bacteria in the order Rickettsiales by obtaining further diverse genomes from the Anaplasma, Ehrlichia, Orientia, Rickettsia, and Neoehrlichia genera. The analysis is expected to elucidate the molecular mechanisms of host tropism, immune response, and pathogenicity/virulence as reflected in the isolates selected for sequencing.","2016-01-17T15:51:50.729Z","2016-01-17T15:51:50.729Z"
"1462938.5","Rickettsia tamurae subsp. buchneri PalLab",,1462938,"131567;2;1224;28211;766;775;33988;780;114277;334545;1462938","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia tamurae;Rickettsia tamurae subsp. buchneri","Bacteria",,"Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia tamurae","Complete","PalLab",,,,,,,,,,,,,,,,,,,,"Good","2022-12-07T00:00:00Z",,,"PRJNA678334","SAMN31929051",,,"CP113531",,,"PacBio Sequel II","83.0x","hifiasm v. MARCH-2021",,,1,1777907,32.267323,1,1777907,34,3,,2183,99.3,98.4,13.7,98.3,,,,"2020-07-15",2020,,"USA","North America","USA: Oklahoma State University Tick Rearing Facility",,"Ixodes scapularis","Black-Legged Tick",,,,"Tick",,,,"sample_type:whole organism;sample_type:metagenomic assembly",,"2022-12-26T22:12:55.772Z","2022-12-26T22:12:55.772Z"
"226665.3","Rickettsia heilongjiangensis strain Sendai-58",,226665,"131567;2;1224;28211;766;775;33988;780;114277;781;226665","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia conorii;Rickettsia conorii subsp. heilongjiangensis","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia conorii","Complete","Sendai-58",,,,,,,,,,,,,,,,,,"Yes",,"Good","2019-11-26T00:00:00Z",,,"PRJDB8002","SAMD00161750","GCA_009731505.1",,"AP019865",,"Complete","illumina; ABI3730","61x","platanus_b v. 1.1.0",,,1,1279369,32.32828,1,1279369,33,1,,1669,99.1,98.5,,,,"Haemaphysalis concinna ticks collected","isolated from Haemaphysalis concinna ticks collected in the area where the infection was suspected to have occurred","2009-03-29",2009,,"Japan","Asia","Japan:Sendai",,"Haemaphysalis concinna","Tick",,,,"Tick",,,,"biomaterial_provider:Mahara Institute of Medical Acarology","Rickettsia heilongjiangensis is the causative agent of far eastern spotted fever. In Japan, the first human case of far eastern spotted fever was identified in Sendai city in 2008, and R. heilongjiangensis were isolated from Haemaphysalis concinna ticks collected in the area where the infection was suspected to have occurred. In this project, we sequenced 3 strains isolated in Sendai in 2008, 2009, and 2012, respectively. In addition, we sequenced a strain isolated from Haemaphysalis concinna collected in Inner-Mongolia of China in 1996, and performed a whole genome sequence-based high resolution phylogenetic analysis of these strains and the previously sequenced type strain of R. heilongjiangensis isolated in Heilongjiang province of China (strain 054). The aim of this project is to understand the genomic diversity of R. heilongjiangensis and the genetic relationship of Japanese and Chinese strains.","2019-12-31T17:39:27.105Z","2019-12-31T17:39:27.105Z"
"226665.4","Rickettsia heilongjiangensis strain Sendai-29",,226665,"131567;2;1224;28211;766;775;33988;780;114277;781;226665","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia conorii;Rickettsia conorii subsp. heilongjiangensis","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia conorii","Complete","Sendai-29",,,,,,,,,,,,,,,,,,"Yes",,"Good","2019-11-26T00:00:00Z",,,"PRJDB8002","SAMD00161749","GCA_009731485.1",,"AP019864",,"Complete","illumina; ABI3730","207x","platanus_b v. 1.1.0",,,1,1279369,32.32828,1,1279369,33,1,,1669,99.1,98.5,,,,"Haemaphysalis concinna ticks collected","isolated from Haemaphysalis concinna ticks collected in the area where the infection was suspected to have occurred","2008-09-23",2008,,"Japan","Asia","Japan:Sendai",,"Haemaphysalis concinna","Tick",,,,"Tick",,,,"biomaterial_provider:Mahara Institute of Medical Acarology","Rickettsia heilongjiangensis is the causative agent of far eastern spotted fever. In Japan, the first human case of far eastern spotted fever was identified in Sendai city in 2008, and R. heilongjiangensis were isolated from Haemaphysalis concinna ticks collected in the area where the infection was suspected to have occurred. In this project, we sequenced 3 strains isolated in Sendai in 2008, 2009, and 2012, respectively. In addition, we sequenced a strain isolated from Haemaphysalis concinna collected in Inner-Mongolia of China in 1996, and performed a whole genome sequence-based high resolution phylogenetic analysis of these strains and the previously sequenced type strain of R. heilongjiangensis isolated in Heilongjiang province of China (strain 054). The aim of this project is to understand the genomic diversity of R. heilongjiangensis and the genetic relationship of Japanese and Chinese strains.","2019-12-31T17:39:29.044Z","2019-12-31T17:39:29.044Z"
"226665.5","Rickettsia heilongjiangensis strain CH8-1",,226665,"131567;2;1224;28211;766;775;33988;780;114277;781;226665","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia conorii;Rickettsia conorii subsp. heilongjiangensis","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia conorii","Complete","CH8-1",,,,,,,,,,,,,,,,,,"Yes",,"Good","2019-11-26T00:00:00Z",,,"PRJDB8002","SAMD00161752","GCA_009731545.1",,"AP019862",,"Complete","illumina; ABI3730","141x","platanus_b v. 1.1.0",,,1,1279380,32.32808,1,1279380,33,1,,1676,99.1,98.6,,,,"Haemaphysalis concinna ticks collected","isolated from Haemaphysalis concinna ticks collected in the area where the infection was suspected to have occurred","1996-05-27",1996,,"China","Asia","China:Inner-Mongolia",,"Haemaphysalis concinna","Tick",,,,"Tick",,,,"biomaterial_provider:Mahara Institute of Medical Acarology","Rickettsia heilongjiangensis is the causative agent of far eastern spotted fever. In Japan, the first human case of far eastern spotted fever was identified in Sendai city in 2008, and R. heilongjiangensis were isolated from Haemaphysalis concinna ticks collected in the area where the infection was suspected to have occurred. In this project, we sequenced 3 strains isolated in Sendai in 2008, 2009, and 2012, respectively. In addition, we sequenced a strain isolated from Haemaphysalis concinna collected in Inner-Mongolia of China in 1996, and performed a whole genome sequence-based high resolution phylogenetic analysis of these strains and the previously sequenced type strain of R. heilongjiangensis isolated in Heilongjiang province of China (strain 054). The aim of this project is to understand the genomic diversity of R. heilongjiangensis and the genetic relationship of Japanese and Chinese strains.","2019-12-31T17:39:27.803Z","2019-12-31T17:39:27.803Z"
"226665.6","Rickettsia heilongjiangensis strain HCN-13",,226665,"131567;2;1224;28211;766;775;33988;780;114277;781;226665","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia conorii;Rickettsia conorii subsp. heilongjiangensis","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia conorii","Complete","HCN-13",,,,,,,,,,,,,,,,,,"Yes",,"Good","2019-11-26T00:00:00Z",,,"PRJDB8002","SAMD00161751","GCA_009731525.1",,"AP019863",,"Complete","illumina; ABI3730","141x","platanus_b v. 1.1.0",,,1,1279369,32.32828,1,1279369,33,1,,1669,99.1,98.5,,,,"Haemaphysalis concinna ticks collected","isolated from Haemaphysalis concinna ticks collected in the area where the infection was suspected to have occurred","2012-06-23",2012,,"Japan","Asia","Japan:Sendai",,"Haemaphysalis concinna","Tick",,,,"Tick",,,,"biomaterial_provider:Mahara Institute of Medical Acarology","Rickettsia heilongjiangensis is the causative agent of far eastern spotted fever. In Japan, the first human case of far eastern spotted fever was identified in Sendai city in 2008, and R. heilongjiangensis were isolated from Haemaphysalis concinna ticks collected in the area where the infection was suspected to have occurred. In this project, we sequenced 3 strains isolated in Sendai in 2008, 2009, and 2012, respectively. In addition, we sequenced a strain isolated from Haemaphysalis concinna collected in Inner-Mongolia of China in 1996, and performed a whole genome sequence-based high resolution phylogenetic analysis of these strains and the previously sequenced type strain of R. heilongjiangensis isolated in Heilongjiang province of China (strain 054). The aim of this project is to understand the genomic diversity of R. heilongjiangensis and the genetic relationship of Japanese and Chinese strains.","2019-12-31T17:39:28.420Z","2019-12-31T17:39:28.420Z"
"226665.7","Rickettsia conorii subsp. heilongjiangensis B8",,226665,"131567;2;1224;28211;766;775;33988;780;114277;781;226665","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia conorii;Rickettsia conorii subsp. heilongjiangensis","Bacteria",,"Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia conorii","Complete","B8",,,,,,,,,,,,,,,,,,,,"Good","2022-11-27T00:00:00Z",,,"PRJNA903496","SAMN31806548",,,"CP112971",,,"Illumina","6.0x","SPAdes v. 3.12.0",,,1,1275045,32.35815,1,1275045,32,2,,1589,99.9,99.4,0.9,100,,"serum",,"2020-09-12",2020,,"China","Asia","China: Hanshan county, Anhui province",,"Homo sapiens","Human",,,"rickettsiosis","Human",,,,"collected_by:Yan Liu",,"2022-12-26T18:07:25.691Z","2022-12-26T18:07:25.691Z"
