Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"125593.3","Wolbachia endosymbiont of Trichogramma pretiosum strain wTpre",,125593,"131567;2;1224;28211;766;942;952;953;2640676;125593","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachieae;Wolbachia;unclassified Wolbachia;Wolbachia endosymbiont of Trichogramma pretiosum","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia","Wolbachia endosymbiont of Trichogramma pretiosum","Complete","wTpre",,,,"MLST.Wolbachia.493",,,,,,,,,,,,,,,,"Good","2016-01-07T00:00:00Z",,,"PRJNA168121","SAMN04092459","GCA_001439985.1",,"LKEQ00000000",,"Complete","Illumina HiSeq","35.6x","AllPaths v. 44620; Atlas Link v. 1.0;",,,1,1133809,33.18,1,1133809,35,3,,1377,99.3,99,,100,,"the submitted GenBank assembly (see linked project PRJNA168121)","derived from the submitted GenBank assembly (see linked project PRJNA168121)","2012",2012,,"Peru","South America","Peru: Puira Valley",,"Wasp, Trichogramma pretiosum",,,,,,,,,"sample_type:whole organism;biomaterial_provider:Department of Entomology, UC Riverside, Riverside, CA","The reference sequence (RefSeq) genome assembly is derived from the submitted GenBank assembly (see linked project PRJNA168121). Annotation provided on the RefSeq genomic records is based on NCBI annotation pipeline.","2016-01-30T03:35:50.564Z","2016-01-30T03:35:50.564Z"
"1286528.3","Neorickettsia helminthoeca str. Oregon",,1286528,"131567;2;1224;28211;766;942;33993;33994;1286528","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Neorickettsia;Neorickettsia helminthoeca;Neorickettsia helminthoeca str. Oregon","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Neorickettsia","Neorickettsia helminthoeca","Complete","Oregon",,,,,,,,,,,,,,,,,,,,"Good","2014-04-17T00:00:00Z","-",,"PRJNA187358","SAMN02367297","GCA_000632985.1",,"CP007481.1",,"Complete","PacBio","24.81X","HGAP v. 1.4",,,1,884232,41.7,1,884232,33,2,,894,95.3,95,,91.1,,,,"1991",1991,,"USA",,"United States",,"Salmonid fish",,,,,,,,,,"Sequencing and Comparison of Genomes and Transcriptome Profiles of Human Ehrlichiosis Agents.","2014-12-08T22:35:53.603Z","2015-03-16T03:17:09.594Z"
"1335053.5","Wolbachia endosymbiont of Chrysomya megacephala strain wMeg",,1335053,"131567;2;1224;28211;766;942;952;953;2640676;1335053","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachieae;Wolbachia;unclassified Wolbachia;Wolbachia endosymbiont of Chrysomya megacephala","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia","Wolbachia endosymbiont of Chrysomya megacephala","Complete","wMeg",,,,,,,,,,,,,,,,,,,,"Good","2019-09-03T00:00:00Z",,,"PRJNA385248","SAMN06885781","GCA_008245065.1",,"CP021120",,"Complete","PacBio","290.0x","HGAP v. 3",,,1,1376868,33.951256,1,1376868,34,3,,1363,99.4,99,,,,"Entire fly",,"2015",2015,,"Brazil","South America","Brazil",,"Chrysomya megacephala (blowfly)",,,,,,,,,"sample_type:Whole genome sequencing project","Complete genome sequencing of the Wolbachia endosymbiont identified in the blowfly Chrysomya megacephala","2019-10-02T03:19:55.414Z","2019-10-02T03:19:55.414Z"
"1359152.3","Anaplasma phagocytophilum str. ApMUC09",,1359152,"131567;2;1224;28211;766;942;768;106179;948;1359152","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Anaplasma;phagocytophilum group;Anaplasma phagocytophilum;Anaplasma phagocytophilum str. ApMUC09","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","Anaplasma phagocytophilum","Complete","ApMUC09",,,,"MLST.Anaplasma_phagocytophilum.55",,,,,,,,,,,,,,,,"Good","2015-03-27T00:00:00Z",,,"PRJNA212451","SAMN02585078","GCF_000964745.1","SRR1118428,SRR1118429,SRR1118430","LANV00000000",,"Complete","PacBio","21.50x","HGAP2 v. Unknown",,,1,1520397,41.7,1,1520397,37,3,,1755,99.8,95.3,1.7,100,,,,,,,"Netherlands","Europe","Netherlands",,"Dog, Canis lupus familiaris","Dog",,,,"Nonhuman Mammal",,,,,"This project is focused on improving our understanding of vector borne diseases caused by bacteria in the order Rickettsiales by obtaining further diverse genomes from the Anaplasma, Ehrlichia, Orientia, Rickettsia, and Neoehrlichia genera. The analysis is expected to elucidate the molecular mechanisms of host tropism, immune response, and pathogenicity/virulence as reflected in the isolates selected for sequencing.","2016-01-17T15:51:44.528Z","2016-01-17T15:51:44.528Z"
"1359155.3","Anaplasma phagocytophilum str. ApWI1",,1359155,"131567;2;1224;28211;766;942;768;106179;948;1359155","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Anaplasma;phagocytophilum group;Anaplasma phagocytophilum;Anaplasma phagocytophilum str. ApWI1","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","Anaplasma phagocytophilum","Complete","ApWI1",,,,"MLST.Anaplasma_phagocytophilum.64",,,,,,,,,,,,,,,,"Good","2015-03-27T00:00:00Z",,,"PRJNA212467","SAMN02666742","GCF_000964945.1","SRR1178887,SRR1178888,SRR1178889","LAOF00000000",,"Complete","PacBio","19.46x","HGAP2 v. Unknown",,,1,1497074,41.64,1,1497074,37,3,,1627,99.7,97.6,2.2,100,,,,,,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"This project is focused on improving our understanding of vector borne diseases caused by bacteria in the order Rickettsiales by obtaining further diverse genomes from the Anaplasma, Ehrlichia, Orientia, Rickettsia, and Neoehrlichia genera. The analysis is expected to elucidate the molecular mechanisms of host tropism, immune response, and pathogenicity/virulence as reflected in the isolates selected for sequencing.","2016-01-17T15:51:48.291Z","2016-01-17T15:51:48.291Z"
"1359159.3","Anaplasma phagocytophilum str. HGE2",,1359159,"131567;2;1224;28211;766;942;768;106179;948;1359159","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Anaplasma;phagocytophilum group;Anaplasma phagocytophilum;Anaplasma phagocytophilum str. HGE2","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","Anaplasma phagocytophilum","Complete","HGE2",,,,"MLST.Anaplasma_phagocytophilum.64",,,,,,,,,,,,,,,,"Good","2015-03-27T00:00:00Z",,,"PRJNA212466","SAMN02665693","GCF_000964935.1",,"LAOE00000000",,"Complete","PacBio","13.40x","HGAP2 v. Unknown",,,1,1482055,41.65,1,1482055,37,3,,1604,99.9,98.3,0.3,100,,,,,,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"This project is focused on improving our understanding of vector borne diseases caused by bacteria in the order Rickettsiales by obtaining further diverse genomes from the Anaplasma, Ehrlichia, Orientia, Rickettsia, and Neoehrlichia genera. The analysis is expected to elucidate the molecular mechanisms of host tropism, immune response, and pathogenicity/virulence as reflected in the isolates selected for sequencing.","2016-01-17T15:51:47.970Z","2016-01-17T15:51:47.970Z"
"1359162.3","Anaplasma phagocytophilum str. Webster",,1359162,"131567;2;1224;28211;766;942;768;106179;948;1359162","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Anaplasma;phagocytophilum group;Anaplasma phagocytophilum;Anaplasma phagocytophilum str. Webster","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","Anaplasma phagocytophilum","Complete","Webster",,,,"MLST.Anaplasma_phagocytophilum.64",,,,,,,,,,,,,,,,"Good","2015-03-27T00:00:00Z",,,"PRJNA212447","SAMN02666091","GCF_000964685.1",,"LANS00000000",,"Complete","PacBio","Unknown","HGAP3 v. Unknown",,,1,1479407,41.64,1,1479407,37,3,,1616,99.9,98.4,,100,,,,,,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"This project is focused on improving our understanding of vector borne diseases caused by bacteria in the order Rickettsiales by obtaining further diverse genomes from the Anaplasma, Ehrlichia, Orientia, Rickettsia, and Neoehrlichia genera. The analysis is expected to elucidate the molecular mechanisms of host tropism, immune response, and pathogenicity/virulence as reflected in the isolates selected for sequencing.","2016-01-17T15:51:43.841Z","2016-01-17T15:51:43.841Z"
"1392506.5","Anaplasma phagocytophilum str. Norway variant1 strain Norway Variant 1",,1392506,"131567;2;1224;28211;766;942;768;106179;948;1392506","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Anaplasma;phagocytophilum group;Anaplasma phagocytophilum;Anaplasma phagocytophilum str. Norway variant1","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","Anaplasma phagocytophilum","Complete","Norway Variant 1",,,,,,,,,,,,,,,,,,,,"Good","2020-07-23T00:00:00Z",,,"PRJNA217002","SAMN02647162","GCA_013487825.1",,"CP046639",,"Complete","PacBio; Illumina","1050.0x","CANU v. 1.4; SPAdes v. 2017-05-01;",,,1,1564418,41.79158,1,1564418,37,2,,1693,99,96.8,,,,"sheep","isolated from Norwegian sheep","2010",2010,,"Norway","Europe","Norway",,"Sheep, Ovis aries","Sheep",,,,"Nonhuman Mammal",,,,,"Sequencing of different strains of Anaplasma phagocytophilum. Strain isolated from Norwegian sheep.","2020-07-28T18:56:39.252Z","2020-07-28T18:56:39.252Z"
"1410384.5","Wolbachia endosymbiont of Onchocerca volvulus str. Cameroon",,1410384,"131567;2;1224;28211;766;942;952;953;2640676;77551;1410384","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachieae;Wolbachia;unclassified Wolbachia;Wolbachia endosymbiont of Onchocerca volvulus;Wolbachia endosymbiont of Onchocerca volvulus str. Cameroon","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia","Wolbachia endosymbiont of Onchocerca volvulus","Complete","Cameroon",,,,,,,,,,,,,,,,,,,,"Good","2014-01-23T00:00:00Z","-",,"PRJEB4840","SAMEA3138891","GCA_000530755.1",,"HG810405.1",,"Complete",,,,,,1,960618,32.1,1,960618,34,2,,886,98,97.7,1.2,96.6,,,,,,,,,,,,,,,,,,,,,"Despite their importance globally, both medically and economically, parasitic helminth (worm) research has remained relatively untouched by genomics. Worm infections account for morbidity equivalent to more than 100 million disability adjusted life years from more than one billion infections globally. The 50 Helminth Genomes Initiative is collaborative project that aims to survey the genomes of nematodes and platyhelminths that are either of medical or veterinary importance, or as used as models for those. It will include all the neglected metazoan parasites. Preliminary illumina sequencing from these helminth species will be used to produce draft genomic assemblies which will create a unique genomic resource. Draft assemblies of the genomes will underpin research and progress into these neglected diseases. Gene and protein predictions will provide a resource that can be mined by researchers for diagnostic markers, new drug targets or vaccines. Comparing the genomes will yield evolutionary insights and will enable more to be learnt about the genomic basis for the huge differences in the biology of these parasites and the diseases they cause.","2014-12-08T22:43:35.442Z","2015-03-16T03:17:09.594Z"
"1412840.3","Anaplasma marginale str. Gypsy Plains",,1412840,"131567;2;1224;28211;766;942;768;770;1412840","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Anaplasma;Anaplasma marginale;Anaplasma marginale str. Gypsy Plains","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","Anaplasma marginale","Complete","Gypsy Plains",,,,,,,,,,,,,,,,," ",,,"Good","2013-11-05T00:00:00Z",,,"PRJNA224303","SAMN02383579","GCA_000495495.1",,"CP006846.1",,"Complete","454","74X","MIRA v. 3.9",,,1,1198622,49.6,1,1198622,37,3,,1215,99.5,98.2,0.6,97.7,,"blood; Gypsy Plains",,,,,"Australia","Oceania","Australia",,"Bos taurus","Cow",,,,"Nonhuman Mammal",,,,,"Australian isolate","2014-12-08T22:10:04.759Z","2015-03-16T03:17:09.594Z"
"1412841.3","Anaplasma marginale str. Dawn",,1412841,"131567;2;1224;28211;766;942;768;770;1412841","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Anaplasma;Anaplasma marginale;Anaplasma marginale str. Dawn","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","Anaplasma marginale","Complete","Dawn",,,,,,,,,,,,,,,,," ",,,"Good","2013-11-05T00:00:00Z",,,"PRJNA224564","SAMN02603338","GCA_000495535.1",,"CP006847.1",,"Complete","454","23X","MIRA v. 3.9",,,1,1196760,49.6,1,1196760,35,3,,1178,97.9,96.6,,94,,"blood",,,,,,,,,"Bos taurus","Cow",,,,"Nonhuman Mammal",,,,,"Australian anaplasma marginale isolate","2014-12-08T22:10:04.691Z","2015-03-16T03:17:09.594Z"
"1423892.3","Ehrlichia muris AS145",,1423892,"131567;2;1224;28211;766;942;943;106178;35795;1423892","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Ehrlichia;canis group;Ehrlichia muris;Ehrlichia muris AS145","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Ehrlichia","Ehrlichia muris","Complete","AS154",,,,,,,,,,,,,,,,," ","Yes",,"Good","2013-12-16T00:00:00Z",,,"PRJNA228704","SAMN02641637","GCA_000508225.1",,"CP006917.1",,"Complete","Roche GS FLX System",,"Mira Assembler v. 3.2.1",,,1,1196717,29.7,1,1196717,37,2,,992,99.6,98.3,0.5,100,,"spleen of wild mouse","isolated from a wild mouse in 1983 in Japan","1983",1983,,"Japan","Asia","Japan: Asuke Town, Aichi Prefecture",,"Mouse, Mus musculus","Mouse",,,,"Nonhuman Mammal",,,,,"Ehrlichia are emerging tick-borne pathogens of humans that were, until recently, known to cause diseases in animals. Ehrlichia are ¿¿¿¿-proteobacteria that belong to the order Rickettsiales and the family Anaplasmataceae. E. muris establishes persistent infection in laboratory mice and is extensively used as a surrogate pathogen to study the mechanisms of host defense and pathogenesis in a murine model of ehrlichiosis. We report here the complete genome sequence of Ehrlichia muris strain AS145T (T = type strain), which was isolated from a wild mouse in 1983 in Japan.","2014-12-08T22:11:10.054Z","2015-03-16T03:17:09.594Z"
"154048.3","Wolbachia endosymbiont of Ostrinia furnacalis wFur",,154048,"131567;2;1224;28211;766;942;952;953;2640676;154048","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachieae;Wolbachia;unclassified Wolbachia;Wolbachia endosymbiont of Ostrinia furnacalis","Bacteria",,"Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia","Wolbachia endosymbiont of Ostrinia furnacalis","Complete","wFur",,,,,,,,,,,,,,,,,,,,"Good","2022-05-26T00:00:00Z",,,"PRJNA831588","SAMN27755317","GCA_023559125.1",,"CP096925",,"Complete","PacBio Sequel; Illumina NovaSeq","198.0x","Canu v. 2.1",,,1,1321828,33.736916,1,1321828,34,3,,1337,99.5,99.2,1.5,100,,"ovary",,"2014-05-30",2014,,"Japan","Asia","Japan",,"Ostrinia furnacalis",,,,,,,,,"sample_type:tissue",,"2022-06-23T16:04:17.819Z","2022-06-23T16:04:17.819Z"
"163164.50","Wolbachia endosymbiont of Drosophila melanogaster strain wMelpop",,163164,"131567;2;1224;28211;766;942;952;953;2640676;163164","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachieae;Wolbachia;unclassified Wolbachia;Wolbachia endosymbiont of Drosophila melanogaster","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia","Wolbachia endosymbiont of Drosophila melanogaster","Complete","wMelpop",,,,"MLST.Wolbachia.1",,,,,,,,,,,,,,,,"Good","2021-01-08T00:00:00Z",,,"PRJNA587443","SAMN13190964","GCA_016584325.1",,"CP046921",,"Complete","Illumina MiSeq","175x","Unicycler v. v0.4.8-beta",,,1,1330657,35.225155,1,1330657,34,3,,1453,99.9,99.8,,,,,,"2018-12-18",2018,,"Portugal","Europe","Portugal: Lisbon",,"Fruit fly, Drosophila melanogaster","Fruit Fly",,,,"Insect",,,,"sample_type:Whole organism","Selection of new over-proliferative Wolbachia wMel variants wMelOctoless and wMelPop2, and de novo genome assembly of their genomes.","2021-02-01T05:12:12.634Z","2021-02-01T05:12:12.634Z"
"163164.51","Wolbachia endosymbiont of Drosophila melanogaster strain wMelPop2",,163164,"131567;2;1224;28211;766;942;952;953;2640676;163164","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachieae;Wolbachia;unclassified Wolbachia;Wolbachia endosymbiont of Drosophila melanogaster","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia","Wolbachia endosymbiont of Drosophila melanogaster","Complete","wMelPop2",,,,"MLST.Wolbachia.1",,,,,,,,,,,,,,,,"Good","2021-01-08T00:00:00Z",,,"PRJNA587443","SAMN13190963","GCA_016584355.1",,"CP046922",,"Complete","Illumina MiSeq","155x","Unicycler v. v0.4.8-beta",,,1,1330657,35.225307,1,1330657,34,3,,1448,99.9,99.8,,,,,,"2018-12-18",2018,,"Portugal","Europe","Portugal: Lisbon",,"Fruit fly, Drosophila melanogaster","Fruit Fly",,,,"Insect",,,,"sample_type:Whole organism","Selection of new over-proliferative Wolbachia wMel variants wMelOctoless and wMelPop2, and de novo genome assembly of their genomes.","2021-02-01T05:08:47.456Z","2021-02-01T05:08:47.456Z"
"163164.52","Wolbachia endosymbiont of Drosophila melanogaster strain wMelOctoless",,163164,"131567;2;1224;28211;766;942;952;953;2640676;163164","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachieae;Wolbachia;unclassified Wolbachia;Wolbachia endosymbiont of Drosophila melanogaster","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia","Wolbachia endosymbiont of Drosophila melanogaster","Complete","wMelOctoless",,,,"MLST.Wolbachia.1",,,,,,,,,,,,,,,,"Good","2021-01-08T00:00:00Z",,,"PRJNA587443","SAMN13190962","GCA_016584375.1",,"CP046923",,"Complete","Illumina MiSeq","160x","Unicycler v. v0.4.8-beta",,,1,1246905,35.237007,1,1246905,34,3,,1408,99.9,99.8,,,,,,"2018-12-18",2018,,"Portugal","Europe","Portugal: Lisbon",,"Fruit fly, Drosophila melanogaster","Fruit Fly",,,,"Insect",,,,"sample_type:Whole organism","Selection of new over-proliferative Wolbachia wMel variants wMelOctoless and wMelPop2, and de novo genome assembly of their genomes.","2021-02-01T05:11:40.470Z","2021-02-01T05:11:40.470Z"
"163164.53","Wolbachia endosymbiont of Drosophila melanogaster strain wMelCS_b",,163164,"131567;2;1224;28211;766;942;952;953;2640676;163164","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachieae;Wolbachia;unclassified Wolbachia;Wolbachia endosymbiont of Drosophila melanogaster","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia","Wolbachia endosymbiont of Drosophila melanogaster","Complete","wMelCS_b",,,,"MLST.Wolbachia.1",,,,,,,,,,,,,,,,"Good","2021-01-08T00:00:00Z",,,"PRJNA587443","SAMN13190961","GCA_016584405.1",,"CP046924",,"Complete","Illumina MiSeq","20x","Unicycler v. v0.4.8-beta",,,1,1267843,35.233936,1,1267843,34,3,,1408,99.9,99.9,,,,,,"2018-12-18",2018,,"Portugal","Europe","Portugal: Lisbon",,"Fruit fly, Drosophila melanogaster","Fruit Fly",,,,"Insect",,,,"sample_type:Whole organism","Selection of new over-proliferative Wolbachia wMel variants wMelOctoless and wMelPop2, and de novo genome assembly of their genomes.","2021-02-01T05:10:15.807Z","2021-02-01T05:10:15.807Z"
"163164.54","Wolbachia endosymbiont of Drosophila melanogaster strain wMel",,163164,"131567;2;1224;28211;766;942;952;953;2640676;163164","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachieae;Wolbachia;unclassified Wolbachia;Wolbachia endosymbiont of Drosophila melanogaster","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia","Wolbachia endosymbiont of Drosophila melanogaster","Complete","wMel",,,,"MLST.Wolbachia.1",,,,,,,,,,,,,,,,"Good","2021-01-08T00:00:00Z",,,"PRJNA587443","SAMN13190960","GCA_016584425.1",,"CP046925",,"Complete","Illumina MiSeq","60x","Unicycler v. v0.4.8-beta",,,1,1267783,35.234737,1,1267783,34,3,,1407,99.9,99.9,,,,,,"2018-12-18",2018,,"Portugal","Europe","Portugal: Lisbon",,"Fruit fly, Drosophila melanogaster","Fruit Fly",,,,"Insect",,,,"sample_type:Whole organism","Selection of new over-proliferative Wolbachia wMel variants wMelOctoless and wMelPop2, and de novo genome assembly of their genomes.","2021-02-01T05:10:35.612Z","2021-02-01T05:10:35.612Z"
"163164.58","Wolbachia endosymbiont of Drosophila melanogaster wMel",,163164,"131567;2;1224;28211;766;942;952;953;2640676;163164","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachieae;Wolbachia;unclassified Wolbachia;Wolbachia endosymbiont of Drosophila melanogaster","Bacteria",,"Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia","Wolbachia endosymbiont of Drosophila melanogaster","Complete","wMel",,,,"MLST.Wolbachia.1",,,,,,,,,,,,,,,,"Good","2014-01-31T00:00:00Z","15024419",,"PRJNA272","SAMN02604000",,,"AE017196",,,,,,,,1,1267782,35.234844,1,1267782,34,3,,1439,99.9,99.9,0.5,100,,,,,,,,,,,"Drosophila melanogaster","Fruit Fly",,,,"Insect",,,,,,"2022-12-26T02:02:11.387Z","2022-12-26T02:02:11.387Z"
"163164.59","Wolbachia endosymbiont of Drosophila melanogaster wMel",,163164,"131567;2;1224;28211;766;942;952;953;2640676;163164","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachieae;Wolbachia;unclassified Wolbachia;Wolbachia endosymbiont of Drosophila melanogaster","Bacteria",,"Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia","Wolbachia endosymbiont of Drosophila melanogaster","Complete","wMel",,,,"MLST.Wolbachia.1",,,,,,,,,,,,,,,,"Good","2014-01-31T00:00:00Z","15024419",,"PRJNA272","SAMN02604000",,,"AE017196",,,,,,,,1,1267782,35.234844,1,1267782,34,3,,1439,99.9,99.9,0.5,100,,,,,,,,,,,"Drosophila melanogaster","Fruit Fly",,,,"Insect",,,,,,"2022-12-26T02:02:15.792Z","2022-12-26T02:02:15.792Z"
"163164.60","Wolbachia endosymbiont of Drosophila melanogaster wMelPlus",,163164,"131567;2;1224;28211;766;942;952;953;2640676;163164","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachieae;Wolbachia;unclassified Wolbachia;Wolbachia endosymbiont of Drosophila melanogaster","Bacteria",,"Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia","Wolbachia endosymbiont of Drosophila melanogaster","Complete","wMelPlus",,,,"MLST.Wolbachia.1",,,,,,,,,,,,,,,,"Good","2022-12-07T00:00:00Z",,,"PRJEB57437","SAMEA112128137",,,"OX384028",,,,,,,,1,1267850,35.23319,1,1267850,34,3,,1383,99.9,99.8,0.5,100,,,,,,,,,,,,,,,,,,,,,,"2022-12-28T12:01:08.889Z","2022-12-28T12:01:08.889Z"
"163164.61","Wolbachia endosymbiont of Drosophila melanogaster wMelCS112",,163164,"131567;2;1224;28211;766;942;952;953;2640676;163164","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachieae;Wolbachia;unclassified Wolbachia;Wolbachia endosymbiont of Drosophila melanogaster","Bacteria",,"Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia","Wolbachia endosymbiont of Drosophila melanogaster","Complete","wMelCS112",,,,"MLST.Wolbachia.1",,,,,,,,,,,,,,,,"Good","2022-12-08T00:00:00Z",,,"PRJEB57437","SAMEA112128138",,,"OX384529",,,,,,,,1,1267849,35.233376,1,1267849,34,3,,1415,99.9,99.8,0.7,100,,,,,,,,,,,,,,,,,,,,,,"2022-12-28T12:01:15.013Z","2022-12-28T12:01:15.013Z"
"1633785.3","Wolbachia endosymbiont of Drosophila incompta strain wInc_Cu",,1633785,"131567;2;1224;28211;766;942;952;953;2640676;1633785","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachieae;Wolbachia;unclassified Wolbachia;Wolbachia endosymbiont of Drosophila incompta","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia","Wolbachia endosymbiont of Drosophila incompta","Complete","wInc_Cu",,,,,,,,,,,,,,,,,,,,"Good","2016-10-11T00:00:00Z",,,"PRJNA279175","SAMN03437828","GCF_001758565.1",,"CP011148",,"Complete","Illumina","9.44","Mitobim v. 1.7beta",,,1,1267840,34.01,1,1267840,32,3,,1487,99.5,98.3,0.6,98.3,,,,"2012-05-16",2012,,"Brazil","South America","Brazil",,"Fly, Drosophila incompta",,,,,,,,,"sample_type:whole organism","Wolbachia infecting Drosophila incompta species genome sequencing project","2016-11-17T03:13:33.874Z","2016-11-17T03:13:33.874Z"
