genusspecies	full_ec_number	ec_numberandgroup	group	genome_id	genome_name	genusspeciespathway	genusspecies1	genus	genuspathway	patric_id	refseq_locus_tag	gene	product	productshort	ec_numberanddescription	ec_number	ec_description	pathwayid	pathway_id	genome_length	genome_size_mbp	genecount_group_by_ecnumber	genepercentage_group_by_ecnumber	genecount_group_by_ecnumber2	genepercentage_group_by_ecnumber2	total_genes_inpathway	bvbrc_genes_inpathway	genes_found_target_group_bypathway	genes_found_nontarget_group_bypathway	perc_missing_in_target_group_bypathway	perc_missing_in_nontarget_group_bypathway	avg_p_index_bypathway	pathway_name_with_loss_innontarget_group_score	loss_innontarget_group_score	pathway_name_with_PML_score	PML	genes_absent_target_group_bypathway	genes_absent_nontarget_group_bypathway	genes_absent_differential	loss_innontarget_group_composite	PML_composite	pathway_name	perc_in_species_bypathway	perc_in_genus_bypathway	perc_in_group_bypathway
reference_set	NA	1.1.1.364_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.364	NA	p523	523	NA	NA	NA	0	NA	NA	27	4	0	4	100	0	1.85	Polyketide sugar unit biosynthesis loss in non-target group score 0	0	Polyketide sugar unit biosynthesis PML score 400	400	4	0	4	20	4220	Polyketide sugar unit biosynthesis	NA	NA	0
reference_set	NA	1.1.1.365_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.365	NA	p40	40	NA	NA	NA	0	NA	NA	79	11	2	11	81.8	0	2.13	Pentose and glucuronate interconversions loss in non-target group score 0	0	Pentose and glucuronate interconversions PML score 900	900	9	0	9	55	9505	Pentose and glucuronate interconversions	NA	NA	18.2
reference_set	NA	1.1.1.365_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.365	NA	p53	53	NA	NA	NA	0	NA	NA	59	5	0	5	100	0	2.24	Ascorbate and aldarate metabolism loss in non-target group score 0	0	Ascorbate and aldarate metabolism PML score 400	400	5	0	5	25	4275	Ascorbate and aldarate metabolism	NA	NA	0
reference_set	NA	1.1.1.367_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.367	NA	p541	541	NA	NA	NA	0	NA	NA	63	13	2	13	84.6	0	2.3	O-Antigen nucleotide sugar biosynthesis loss in non-target group score 0	0	O-Antigen nucleotide sugar biosynthesis PML score 1100	1100	11	0	11	65	11615	O-Antigen nucleotide sugar biosynthesis	NA	NA	15.4
reference_set	NA	1.1.1.368_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.368	NA	p362	362	NA	NA	NA	0	NA	NA	74	5	0	5	100	0	2.49	Benzoate degradation via hydroxylation loss in non-target group score 0	0	Benzoate degradation via hydroxylation PML score 500	500	5	0	5	25	5275	Benzoate degradation via hydroxylation	NA	NA	0
reference_set	NA	1.1.1.369_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.369	NA	p562	562	NA	NA	NA	0	NA	NA	48	6	1	6	83.3	0	1.25	Inositol phosphate metabolism loss in non-target group score 0	0	Inositol phosphate metabolism PML score 500	500	5	0	5	30	5280	Inositol phosphate metabolism	NA	NA	16.7
reference_set	NA	1.1.1.37_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.37	NA	p20	20	NA	NA	NA	0	NA	NA	27	2	1	2	50	0	3.37	Citrate cycle (TCA cycle) loss in non-target group score 0	0	Citrate cycle (TCA cycle) PML score 100	100	1	0	1	10	1060	Citrate cycle (TCA cycle)	NA	NA	50
reference_set	NA	1.1.1.37_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.37	NA	p270	270	NA	NA	NA	0	NA	NA	89	16	4	16	75	0	2.16	Cysteine and methionine metabolism loss in non-target group score 0	0	Cysteine and methionine metabolism PML score 1200	1200	12	0	12	80	12680	Cysteine and methionine metabolism	NA	NA	25
reference_set	NA	1.1.1.37_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.37	NA	p620	620	NA	NA	NA	0	NA	NA	81	14	6	14	57.1	0	2.95	Pyruvate metabolism loss in non-target group score 0	0	Pyruvate metabolism PML score 700	700	8	0	8	70	7470	Pyruvate metabolism	NA	NA	42.9
reference_set	NA	1.1.1.37_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.37	NA	p630	630	NA	NA	NA	0	NA	NA	78	9	3	9	66.7	0	2.06	Glyoxylate and dicarboxylate metabolism loss in non-target group score 0	0	Glyoxylate and dicarboxylate metabolism PML score 500	500	6	0	6	45	5345	Glyoxylate and dicarboxylate metabolism	NA	NA	33.3
reference_set	NA	1.1.1.37_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.37	NA	p680	680	NA	NA	NA	0	NA	NA	109	11	7	11	36.4	0	2.05	Methane metabolism loss in non-target group score 0	0	Methane metabolism PML score 400	400	4	0	4	55	4255	Methane metabolism	NA	NA	63.6
reference_set	NA	1.1.1.37_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.37	NA	p710	710	NA	NA	NA	0	NA	NA	26	10	9	10	10	0	3.15	Carbon fixation in photosynthetic organisms loss in non-target group score 0	0	Carbon fixation in photosynthetic organisms PML score 100	100	1	0	1	50	1100	Carbon fixation in photosynthetic organisms	NA	NA	90
reference_set	NA	1.1.1.37_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.37	NA	p720	720	NA	NA	NA	0	NA	NA	56	9	5	9	44.4	0	3.34	Reductive carboxylate cycle (CO2 fixation) loss in non-target group score 0	0	Reductive carboxylate cycle (CO2 fixation) PML score 400	400	4	0	4	45	4245	Reductive carboxylate cycle (CO2 fixation)	NA	NA	55.6
reference_set	NA	1.1.1.370_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.370	NA	p562	562	NA	NA	NA	0	NA	NA	48	6	1	6	83.3	0	1.25	Inositol phosphate metabolism loss in non-target group score 0	0	Inositol phosphate metabolism PML score 500	500	5	0	5	30	5280	Inositol phosphate metabolism	NA	NA	16.7
reference_set	NA	1.1.1.371_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.371	NA	p562	562	NA	NA	NA	0	NA	NA	48	6	1	6	83.3	0	1.25	Inositol phosphate metabolism loss in non-target group score 0	0	Inositol phosphate metabolism PML score 500	500	5	0	5	30	5280	Inositol phosphate metabolism	NA	NA	16.7
reference_set	NA	1.1.1.372_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.372	NA	p40	40	NA	NA	NA	0	NA	NA	79	11	2	11	81.8	0	2.13	Pentose and glucuronate interconversions loss in non-target group score 0	0	Pentose and glucuronate interconversions PML score 900	900	9	0	9	55	9505	Pentose and glucuronate interconversions	NA	NA	18.2
reference_set	NA	1.1.1.376_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.376	NA	p53	53	NA	NA	NA	0	NA	NA	59	5	0	5	100	0	2.24	Ascorbate and aldarate metabolism loss in non-target group score 0	0	Ascorbate and aldarate metabolism PML score 400	400	5	0	5	25	4275	Ascorbate and aldarate metabolism	NA	NA	0
reference_set	NA	1.1.1.377_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.377	NA	p51	51	NA	NA	NA	0	NA	NA	77	10	7	10	30	0	1.94	Fructose and mannose metabolism loss in non-target group score 0	0	Fructose and mannose metabolism PML score 300	300	3	0	3	50	3200	Fructose and mannose metabolism	NA	NA	70
reference_set	NA	1.1.1.378_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.378	NA	p51	51	NA	NA	NA	0	NA	NA	77	10	7	10	30	0	1.94	Fructose and mannose metabolism loss in non-target group score 0	0	Fructose and mannose metabolism PML score 300	300	3	0	3	50	3200	Fructose and mannose metabolism	NA	NA	70
reference_set	NA	1.1.1.38_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.38	NA	p620	620	NA	NA	NA	0	NA	NA	81	14	6	14	57.1	0	2.95	Pyruvate metabolism loss in non-target group score 0	0	Pyruvate metabolism PML score 700	700	8	0	8	70	7470	Pyruvate metabolism	NA	NA	42.9
reference_set	NA	1.1.1.380_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.380	NA	p40	40	NA	NA	NA	0	NA	NA	79	11	2	11	81.8	0	2.13	Pentose and glucuronate interconversions loss in non-target group score 0	0	Pentose and glucuronate interconversions PML score 900	900	9	0	9	55	9505	Pentose and glucuronate interconversions	NA	NA	18.2
reference_set	NA	1.1.1.381_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.381	NA	p260	260	NA	NA	NA	0	NA	NA	74	10	1	10	90	0	2.23	Glycine, serine and threonine metabolism loss in non-target group score 0	0	Glycine, serine and threonine metabolism PML score 900	900	9	0	9	50	9500	Glycine, serine and threonine metabolism	NA	NA	10
reference_set	NA	1.1.1.384_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.384	NA	p523	523	NA	NA	NA	0	NA	NA	27	4	0	4	100	0	1.85	Polyketide sugar unit biosynthesis loss in non-target group score 0	0	Polyketide sugar unit biosynthesis PML score 400	400	4	0	4	20	4220	Polyketide sugar unit biosynthesis	NA	NA	0
reference_set	NA	1.1.1.388_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.388	NA	p30	30	NA	NA	NA	0	NA	NA	56	20	14	17	30	15	2.18	Pentose phosphate pathway loss in non-target group score 250	250	Pentose phosphate pathway PML score 500	500	6	3	3	2600	5250	Pentose phosphate pathway	NA	NA	70
reference_set	NA	1.1.1.39_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.39	NA	p620	620	NA	NA	NA	0	NA	NA	81	14	6	14	57.1	0	2.95	Pyruvate metabolism loss in non-target group score 0	0	Pyruvate metabolism PML score 700	700	8	0	8	70	7470	Pyruvate metabolism	NA	NA	42.9
reference_set	NA	1.1.1.39_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.39	NA	p710	710	NA	NA	NA	0	NA	NA	26	10	9	10	10	0	3.15	Carbon fixation in photosynthetic organisms loss in non-target group score 0	0	Carbon fixation in photosynthetic organisms PML score 100	100	1	0	1	50	1100	Carbon fixation in photosynthetic organisms	NA	NA	90
reference_set	NA	1.1.1.396_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.396	NA	p860	860	NA	NA	NA	0	NA	NA	118	2	1	2	50	0	1.14	Porphyrin and chlorophyll metabolism loss in non-target group score 0	0	Porphyrin and chlorophyll metabolism PML score 100	100	1	0	1	10	1060	Porphyrin and chlorophyll metabolism	NA	NA	50
reference_set	NA	1.1.1.4_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.4	NA	p650	650	NA	NA	NA	0	NA	NA	63	7	0	7	100	0	2.81	Butanoate metabolism loss in non-target group score 0	0	Butanoate metabolism PML score 700	700	7	0	7	35	7385	Butanoate metabolism	NA	NA	0
reference_set	NA	1.1.1.40_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.40	NA	p620	620	NA	NA	NA	0	NA	NA	81	14	6	14	57.1	0	2.95	Pyruvate metabolism loss in non-target group score 0	0	Pyruvate metabolism PML score 700	700	8	0	8	70	7470	Pyruvate metabolism	NA	NA	42.9
reference_set	NA	1.1.1.40_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.40	NA	p710	710	NA	NA	NA	0	NA	NA	26	10	9	10	10	0	3.15	Carbon fixation in photosynthetic organisms loss in non-target group score 0	0	Carbon fixation in photosynthetic organisms PML score 100	100	1	0	1	50	1100	Carbon fixation in photosynthetic organisms	NA	NA	90
reference_set	NA	1.1.1.401_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.401	NA	p51	51	NA	NA	NA	0	NA	NA	77	10	7	10	30	0	1.94	Fructose and mannose metabolism loss in non-target group score 0	0	Fructose and mannose metabolism PML score 300	300	3	0	3	50	3200	Fructose and mannose metabolism	NA	NA	70
reference_set	NA	1.1.1.405_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.405	NA	p40	40	NA	NA	NA	0	NA	NA	79	11	2	11	81.8	0	2.13	Pentose and glucuronate interconversions loss in non-target group score 0	0	Pentose and glucuronate interconversions PML score 900	900	9	0	9	55	9505	Pentose and glucuronate interconversions	NA	NA	18.2
reference_set	NA	1.1.1.41_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.41	NA	p20	20	NA	NA	NA	0	NA	NA	27	2	1	2	50	0	3.37	Citrate cycle (TCA cycle) loss in non-target group score 0	0	Citrate cycle (TCA cycle) PML score 100	100	1	0	1	10	1060	Citrate cycle (TCA cycle)	NA	NA	50
reference_set	NA	1.1.1.414_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.414	NA	p53	53	NA	NA	NA	0	NA	NA	59	5	0	5	100	0	2.24	Ascorbate and aldarate metabolism loss in non-target group score 0	0	Ascorbate and aldarate metabolism PML score 400	400	5	0	5	25	4275	Ascorbate and aldarate metabolism	NA	NA	0
reference_set	NA	1.1.1.415_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.415	NA	p950	950	NA	NA	NA	0	NA	NA	75	1	1	1	0	0	1.81	Isoquinoline alkaloid biosynthesis loss in non-target group score 0	0	Isoquinoline alkaloid biosynthesis PML score 0	0	0	0	0	5	5	Isoquinoline alkaloid biosynthesis	NA	NA	100
reference_set	NA	1.1.1.416_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.416	NA	p750	750	NA	NA	NA	0	NA	NA	31	3	1	3	66.7	0	1.32	Vitamin B6 metabolism loss in non-target group score 0	0	Vitamin B6 metabolism PML score 200	200	2	0	2	15	2115	Vitamin B6 metabolism	NA	NA	33.3
reference_set	NA	1.1.1.42_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.42	NA	p20	20	NA	NA	NA	0	NA	NA	27	2	1	2	50	0	3.37	Citrate cycle (TCA cycle) loss in non-target group score 0	0	Citrate cycle (TCA cycle) PML score 100	100	1	0	1	10	1060	Citrate cycle (TCA cycle)	NA	NA	50
reference_set	NA	1.1.1.42_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.42	NA	p480	480	NA	NA	NA	0	NA	NA	41	6	4	5	33.3	16.7	1.73	Glutathione metabolism loss in non-target group score 100	100	Glutathione metabolism PML score 200	200	2	1	1	1030	2080	Glutathione metabolism	NA	NA	66.7
reference_set	NA	1.1.1.42_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.42	NA	p720	720	NA	NA	NA	0	NA	NA	56	9	5	9	44.4	0	3.34	Reductive carboxylate cycle (CO2 fixation) loss in non-target group score 0	0	Reductive carboxylate cycle (CO2 fixation) PML score 400	400	4	0	4	45	4245	Reductive carboxylate cycle (CO2 fixation)	NA	NA	55.6
reference_set	NA	1.1.1.424_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.424	NA	p40	40	NA	NA	NA	0	NA	NA	79	11	2	11	81.8	0	2.13	Pentose and glucuronate interconversions loss in non-target group score 0	0	Pentose and glucuronate interconversions PML score 900	900	9	0	9	55	9505	Pentose and glucuronate interconversions	NA	NA	18.2
reference_set	NA	1.1.1.426_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.426	NA	p541	541	NA	NA	NA	0	NA	NA	63	13	2	13	84.6	0	2.3	O-Antigen nucleotide sugar biosynthesis loss in non-target group score 0	0	O-Antigen nucleotide sugar biosynthesis PML score 1100	1100	11	0	11	65	11615	O-Antigen nucleotide sugar biosynthesis	NA	NA	15.4
reference_set	NA	1.1.1.427_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.427	NA	p53	53	NA	NA	NA	0	NA	NA	59	5	0	5	100	0	2.24	Ascorbate and aldarate metabolism loss in non-target group score 0	0	Ascorbate and aldarate metabolism PML score 400	400	5	0	5	25	4275	Ascorbate and aldarate metabolism	NA	NA	0
reference_set	NA	1.1.1.43_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.43	NA	p30	30	NA	NA	NA	0	NA	NA	56	20	14	17	30	15	2.18	Pentose phosphate pathway loss in non-target group score 250	250	Pentose phosphate pathway PML score 500	500	6	3	3	2600	5250	Pentose phosphate pathway	NA	NA	70
reference_set	NA	1.1.1.43_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.43	NA	p480	480	NA	NA	NA	0	NA	NA	41	6	4	5	33.3	16.7	1.73	Glutathione metabolism loss in non-target group score 100	100	Glutathione metabolism PML score 200	200	2	1	1	1030	2080	Glutathione metabolism	NA	NA	66.7
reference_set	NA	1.1.1.433_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.433	NA	p430	430	NA	NA	NA	0	NA	NA	22	4	2	4	50	0	2.09	Taurine and hypotaurine metabolism loss in non-target group score 0	0	Taurine and hypotaurine metabolism PML score 200	200	2	0	2	20	2120	Taurine and hypotaurine metabolism	NA	NA	50
reference_set	NA	1.1.1.45_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.45	NA	p40	40	NA	NA	NA	0	NA	NA	79	11	2	11	81.8	0	2.13	Pentose and glucuronate interconversions loss in non-target group score 0	0	Pentose and glucuronate interconversions PML score 900	900	9	0	9	55	9505	Pentose and glucuronate interconversions	NA	NA	18.2
reference_set	NA	1.1.1.46_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.46	NA	p53	53	NA	NA	NA	0	NA	NA	59	5	0	5	100	0	2.24	Ascorbate and aldarate metabolism loss in non-target group score 0	0	Ascorbate and aldarate metabolism PML score 400	400	5	0	5	25	4275	Ascorbate and aldarate metabolism	NA	NA	0
reference_set	NA	1.1.1.47_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.47	NA	p30	30	NA	NA	NA	0	NA	NA	56	20	14	17	30	15	2.18	Pentose phosphate pathway loss in non-target group score 250	250	Pentose phosphate pathway PML score 500	500	6	3	3	2600	5250	Pentose phosphate pathway	NA	NA	70
reference_set	NA	1.1.1.48_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.48	NA	p52	52	NA	NA	NA	0	NA	NA	49	10	3	10	70	0	2.39	Galactose metabolism loss in non-target group score 0	0	Galactose metabolism PML score 600	600	7	0	7	50	6400	Galactose metabolism	NA	NA	30
reference_set	NA	1.1.1.56_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.56	NA	p40	40	NA	NA	NA	0	NA	NA	79	11	2	11	81.8	0	2.13	Pentose and glucuronate interconversions loss in non-target group score 0	0	Pentose and glucuronate interconversions PML score 900	900	9	0	9	55	9505	Pentose and glucuronate interconversions	NA	NA	18.2
reference_set	NA	1.1.1.57_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.57	NA	p40	40	NA	NA	NA	0	NA	NA	79	11	2	11	81.8	0	2.13	Pentose and glucuronate interconversions loss in non-target group score 0	0	Pentose and glucuronate interconversions PML score 900	900	9	0	9	55	9505	Pentose and glucuronate interconversions	NA	NA	18.2
reference_set	NA	1.1.1.58_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.58	NA	p40	40	NA	NA	NA	0	NA	NA	79	11	2	11	81.8	0	2.13	Pentose and glucuronate interconversions loss in non-target group score 0	0	Pentose and glucuronate interconversions PML score 900	900	9	0	9	55	9505	Pentose and glucuronate interconversions	NA	NA	18.2
reference_set	NA	1.1.1.59_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.59	NA	p410	410	NA	NA	NA	0	NA	NA	40	4	0	4	100	0	3.7	beta-Alanine metabolism loss in non-target group score 0	0	beta-Alanine metabolism PML score 400	400	4	0	4	20	4220	beta-Alanine metabolism	NA	NA	0
reference_set	NA	1.1.1.59_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.59	NA	p640	640	NA	NA	NA	0	NA	NA	62	6	2	6	66.7	0	3.39	Propanoate metabolism loss in non-target group score 0	0	Propanoate metabolism PML score 400	400	4	0	4	30	4230	Propanoate metabolism	NA	NA	33.3
reference_set	NA	1.1.1.6_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.6	NA	p561	561	NA	NA	NA	0	NA	NA	48	7	1	7	85.7	0	2.21	Glycerolipid metabolism loss in non-target group score 0	0	Glycerolipid metabolism PML score 600	600	6	0	6	35	6335	Glycerolipid metabolism	NA	NA	14.3
reference_set	NA	1.1.1.6_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.6	NA	p640	640	NA	NA	NA	0	NA	NA	62	6	2	6	66.7	0	3.39	Propanoate metabolism loss in non-target group score 0	0	Propanoate metabolism PML score 400	400	4	0	4	30	4230	Propanoate metabolism	NA	NA	33.3
reference_set	NA	1.1.1.60_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.60	NA	p630	630	NA	NA	NA	0	NA	NA	78	9	3	9	66.7	0	2.06	Glyoxylate and dicarboxylate metabolism loss in non-target group score 0	0	Glyoxylate and dicarboxylate metabolism PML score 500	500	6	0	6	45	5345	Glyoxylate and dicarboxylate metabolism	NA	NA	33.3
reference_set	NA	1.1.1.61_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.61	NA	p650	650	NA	NA	NA	0	NA	NA	63	7	0	7	100	0	2.81	Butanoate metabolism loss in non-target group score 0	0	Butanoate metabolism PML score 700	700	7	0	7	35	7385	Butanoate metabolism	NA	NA	0
reference_set	NA	1.1.1.65_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.65	NA	p750	750	NA	NA	NA	0	NA	NA	31	3	1	3	66.7	0	1.32	Vitamin B6 metabolism loss in non-target group score 0	0	Vitamin B6 metabolism PML score 200	200	2	0	2	15	2115	Vitamin B6 metabolism	NA	NA	33.3
reference_set	NA	1.1.1.67_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.67	NA	p51	51	NA	NA	NA	0	NA	NA	77	10	7	10	30	0	1.94	Fructose and mannose metabolism loss in non-target group score 0	0	Fructose and mannose metabolism PML score 300	300	3	0	3	50	3200	Fructose and mannose metabolism	NA	NA	70
reference_set	NA	1.1.1.72_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.72	NA	p561	561	NA	NA	NA	0	NA	NA	48	7	1	7	85.7	0	2.21	Glycerolipid metabolism loss in non-target group score 0	0	Glycerolipid metabolism PML score 600	600	6	0	6	35	6335	Glycerolipid metabolism	NA	NA	14.3
reference_set	NA	1.1.1.75_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.75	NA	p260	260	NA	NA	NA	0	NA	NA	74	10	1	10	90	0	2.23	Glycine, serine and threonine metabolism loss in non-target group score 0	0	Glycine, serine and threonine metabolism PML score 900	900	9	0	9	50	9500	Glycine, serine and threonine metabolism	NA	NA	10
reference_set	NA	1.1.1.76_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.76	NA	p650	650	NA	NA	NA	0	NA	NA	63	7	0	7	100	0	2.81	Butanoate metabolism loss in non-target group score 0	0	Butanoate metabolism PML score 700	700	7	0	7	35	7385	Butanoate metabolism	NA	NA	0
reference_set	NA	1.1.1.77_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.77	NA	p620	620	NA	NA	NA	0	NA	NA	81	14	6	14	57.1	0	2.95	Pyruvate metabolism loss in non-target group score 0	0	Pyruvate metabolism PML score 700	700	8	0	8	70	7470	Pyruvate metabolism	NA	NA	42.9
reference_set	NA	1.1.1.77_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.77	NA	p630	630	NA	NA	NA	0	NA	NA	78	9	3	9	66.7	0	2.06	Glyoxylate and dicarboxylate metabolism loss in non-target group score 0	0	Glyoxylate and dicarboxylate metabolism PML score 500	500	6	0	6	45	5345	Glyoxylate and dicarboxylate metabolism	NA	NA	33.3
reference_set	NA	1.1.1.77_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.77	NA	p640	640	NA	NA	NA	0	NA	NA	62	6	2	6	66.7	0	3.39	Propanoate metabolism loss in non-target group score 0	0	Propanoate metabolism PML score 400	400	4	0	4	30	4230	Propanoate metabolism	NA	NA	33.3
reference_set	NA	1.1.1.78_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.78	NA	p620	620	NA	NA	NA	0	NA	NA	81	14	6	14	57.1	0	2.95	Pyruvate metabolism loss in non-target group score 0	0	Pyruvate metabolism PML score 700	700	8	0	8	70	7470	Pyruvate metabolism	NA	NA	42.9
reference_set	NA	1.1.1.79_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.79	NA	p620	620	NA	NA	NA	0	NA	NA	81	14	6	14	57.1	0	2.95	Pyruvate metabolism loss in non-target group score 0	0	Pyruvate metabolism PML score 700	700	8	0	8	70	7470	Pyruvate metabolism	NA	NA	42.9
reference_set	NA	1.1.1.79_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.79	NA	p630	630	NA	NA	NA	0	NA	NA	78	9	3	9	66.7	0	2.06	Glyoxylate and dicarboxylate metabolism loss in non-target group score 0	0	Glyoxylate and dicarboxylate metabolism PML score 500	500	6	0	6	45	5345	Glyoxylate and dicarboxylate metabolism	NA	NA	33.3
reference_set	NA	1.1.1.8_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.8	NA	p564	564	NA	NA	NA	0	NA	NA	64	9	7	9	22.2	0	1.41	Glycerophospholipid metabolism loss in non-target group score 0	0	Glycerophospholipid metabolism PML score 200	200	2	0	2	45	2145	Glycerophospholipid metabolism	NA	NA	77.8
reference_set	NA	1.1.1.80_group A	target	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1.1.80	NA	p640	640	NA	NA	NA	0	NA	NA	62	6	2	6	66.7	0	3.39	Propanoate metabolism loss in non-target group score 0	0	Propanoate metabolism PML score 400	400	4	0	4	30	4230	Propanoate metabolism	NA	NA	33.3
